amplitude,noise,band_pass,window_size,time_interval,density,location,condition,method,crit_p_val,total,positives,global_significant,TP,FP,TN,FN,type_I_ER,type_II_ER
"(60, 20)",high,False,0.012,True,86,False,baseline,mc_w,0.0081110710565381,798,0,False,0,0,654,144,0.0,1.0
"(60, 20)",high,False,0.012,True,86,False,vs,mc_w,0.0081110710565381,798,17,False,17,0,654,127,0.0,0.8819444444444444
"(60, 20)",high,False,0.012,True,64,True,baseline,mc_w,0.0188982236504613,147,0,False,0,0,63,84,0.0,1.0
"(60, 20)",high,False,0.012,True,64,True,vs,mc_w,0.0188982236504613,147,17,True,17,0,63,67,0.0,0.7976190476190477
"(60, 20)",high,False,0.012,True,64,False,baseline,mc_w,0.0096225044864937,567,2,False,0,2,481,84,0.004140786749482402,1.0
"(60, 20)",high,False,0.012,True,64,False,vs,mc_w,0.0096225044864937,567,11,False,11,0,483,73,0.0,0.8690476190476191
"(60, 20)",high,False,0.012,True,31,True,baseline,mc_w,0.0288675134594812,63,0,False,0,0,27,36,0.0,1.0
"(60, 20)",high,False,0.012,True,31,True,vs,mc_w,0.0288675134594812,63,6,True,6,0,27,30,0.0,0.8333333333333334
"(60, 20)",high,False,0.012,True,31,False,baseline,mc_w,0.0144337567297406,252,2,False,0,2,214,36,0.009259259259259259,1.0
"(60, 20)",high,False,0.012,True,31,False,vs,mc_w,0.0144337567297406,252,5,False,5,0,216,31,0.0,0.8611111111111112
"(60, 20)",high,False,0.012,False,86,True,baseline,mc_w,0.0100809729818188,504,2,False,0,2,358,144,0.005555555555555556,1.0
"(60, 20)",high,False,0.012,False,86,True,vs,mc_w,0.0100809729818188,504,19,False,19,0,360,125,0.0,0.8680555555555556
"(60, 20)",high,False,0.012,False,86,False,baseline,mc_w,0.0056650177570259,1596,0,False,0,0,1452,144,0.0,1.0
"(60, 20)",high,False,0.012,False,86,False,vs,mc_w,0.0056650177570259,1596,12,False,12,0,1452,132,0.0,0.9166666666666666
"(60, 20)",high,False,0.012,False,64,True,baseline,mc_w,0.0131990919337113,294,0,False,0,0,210,84,0.0,1.0
"(60, 20)",high,False,0.012,False,64,True,vs,mc_w,0.0131990919337113,294,14,False,14,0,210,70,0.0,0.8333333333333334
"(60, 20)",high,False,0.012,False,64,False,baseline,mc_w,0.0067206486545459,1134,0,False,0,0,1050,84,0.0,1.0
"(60, 20)",high,False,0.012,False,64,False,vs,mc_w,0.0067206486545459,1134,9,False,9,0,1050,75,0.0,0.8928571428571429
"(60, 20)",high,False,0.012,False,31,True,baseline,mc_w,0.0201619459636377,126,0,False,0,0,90,36,0.0,1.0
"(60, 20)",high,False,0.012,False,31,True,vs,mc_w,0.0201619459636377,126,5,False,5,0,90,31,0.0,0.8611111111111112
"(60, 20)",high,False,0.012,False,31,False,baseline,mc_w,0.0100809729818188,504,4,False,0,4,464,36,0.008547008547008548,1.0
"(60, 20)",high,False,0.012,False,31,False,vs,mc_w,0.0100809729818188,504,7,False,5,2,466,31,0.004273504273504274,0.8611111111111112
"(60, 20)",high,False,0.02,True,86,True,baseline,mc_w,0.0186338998124982,156,0,False,0,0,60,96,0.0,1.0
"(60, 20)",high,False,0.02,True,86,True,vs,mc_w,0.0186338998124982,156,23,True,23,0,60,73,0.0,0.7604166666666666
"(60, 20)",high,False,0.02,True,86,False,baseline,mc_w,0.0104713477072923,494,3,False,0,3,395,96,0.007537688442211055,1.0
"(60, 20)",high,False,0.02,True,86,False,vs,mc_w,0.0104713477072923,494,17,False,17,0,398,79,0.0,0.8229166666666666
"(60, 20)",high,False,0.02,True,64,True,baseline,mc_w,0.0243975018237133,91,0,False,0,0,35,56,0.0,1.0
"(60, 20)",high,False,0.02,True,64,True,vs,mc_w,0.0243975018237133,91,15,True,15,0,35,41,0.0,0.7321428571428571
"(60, 20)",high,False,0.02,True,64,False,baseline,mc_w,0.0124225998749988,351,2,False,0,2,293,56,0.006779661016949152,1.0
"(60, 20)",high,False,0.02,True,64,False,vs,mc_w,0.0124225998749988,351,10,False,10,0,295,46,0.0,0.8214285714285714
"(60, 20)",high,False,0.02,True,31,True,baseline,mc_w,0.0372677996249964,39,1,False,0,1,14,24,0.06666666666666667,1.0
"(60, 20)",high,False,0.02,True,31,True,vs,mc_w,0.0372677996249964,39,7,True,7,0,15,17,0.0,0.7083333333333334
"(60, 20)",high,False,0.02,True,31,False,baseline,mc_w,0.0186338998124982,156,2,False,0,2,130,24,0.015151515151515152,1.0
"(60, 20)",high,False,0.02,True,31,False,vs,mc_w,0.0186338998124982,156,6,False,6,0,132,18,0.0,0.75
"(60, 20)",high,False,0.02,False,86,True,baseline,mc_w,0.012909944487358,312,0,False,0,0,216,96,0.0,1.0
"(60, 20)",high,False,0.02,False,86,True,vs,mc_w,0.012909944487358,312,19,True,19,0,216,77,0.0,0.8020833333333334
"(60, 20)",high,False,0.02,False,86,False,baseline,mc_w,0.0072547625011001,988,2,False,0,2,890,96,0.002242152466367713,1.0
"(60, 20)",high,False,0.02,False,86,False,vs,mc_w,0.0072547625011001,988,11,False,11,0,892,85,0.0,0.8854166666666666
"(60, 20)",high,False,0.02,False,64,True,baseline,mc_w,0.0169030850945703,182,0,False,0,0,126,56,0.0,1.0
"(60, 20)",high,False,0.02,False,64,True,vs,mc_w,0.0169030850945703,182,14,True,14,0,126,42,0.0,0.75
"(60, 20)",high,False,0.02,False,64,False,baseline,mc_w,0.0086066296582387,702,2,False,0,2,644,56,0.0030959752321981426,1.0
"(60, 20)",high,False,0.02,False,64,False,vs,mc_w,0.0086066296582387,702,4,False,4,0,646,52,0.0,0.9285714285714286
"(60, 20)",high,False,0.02,False,31,True,baseline,mc_w,0.0258198889747161,78,0,False,0,0,54,24,0.0,1.0
"(60, 20)",high,False,0.02,False,31,True,vs,mc_w,0.0258198889747161,78,7,True,7,0,54,17,0.0,0.7083333333333334
"(60, 20)",high,False,0.02,False,31,False,baseline,mc_w,0.012909944487358,312,2,False,0,2,286,24,0.006944444444444444,1.0
"(60, 20)",high,False,0.02,False,31,False,vs,mc_w,0.012909944487358,312,4,False,4,0,288,20,0.0,0.8333333333333334
"(60, 20)",low,True,0.004,True,86,True,baseline,mc_w,0.0081978229472994,756,0,False,0,0,300,456,0.0,1.0
"(60, 20)",low,True,0.004,True,86,True,vs,mc_w,0.0081978229472994,756,115,True,109,6,294,347,0.02,0.7609649122807017
"(60, 20)",low,True,0.004,True,86,False,baseline,mc_w,0.0046067787949796,2394,7,False,0,7,1931,456,0.003611971104231166,1.0
"(60, 20)",low,True,0.004,True,86,False,vs,mc_w,0.0046067787949796,2394,111,False,97,14,1924,359,0.007223942208462332,0.7872807017543859
"(60, 20)",low,True,0.004,True,64,True,baseline,mc_w,0.0107334697685272,441,0,False,0,0,175,266,0.0,1.0
"(60, 20)",low,True,0.004,True,64,True,vs,mc_w,0.0107334697685272,441,86,True,79,7,168,187,0.04,0.7030075187969925
"(60, 20)",low,True,0.004,True,64,False,baseline,mc_w,0.0054652152981996,1701,7,False,0,7,1428,266,0.004878048780487805,1.0
"(60, 20)",low,True,0.004,True,64,False,vs,mc_w,0.0054652152981996,1701,74,False,63,11,1424,203,0.007665505226480836,0.7631578947368421
"(60, 20)",low,True,0.004,True,31,True,baseline,mc_w,0.0163956458945988,189,0,False,0,0,75,114,0.0,1.0
"(60, 20)",low,True,0.004,True,31,True,vs,mc_w,0.0163956458945988,189,37,True,33,4,71,81,0.05333333333333334,0.7105263157894737
"(60, 20)",low,True,0.004,True,31,False,baseline,mc_w,0.0081978229472994,756,0,False,0,0,642,114,0.0,1.0
"(60, 20)",low,True,0.004,True,31,False,vs,mc_w,0.0081978229472994,756,35,False,28,7,635,86,0.010903426791277258,0.7543859649122807
"(60, 20)",low,True,0.004,False,86,True,baseline,mc_w,0.0057735026918962,1512,5,False,0,5,1051,456,0.004734848484848485,1.0
"(60, 20)",low,True,0.004,False,86,True,vs,mc_w,0.0057735026918962,1512,106,True,100,6,1050,356,0.005681818181818182,0.7807017543859649
"(60, 20)",low,True,0.004,False,86,False,baseline,mc_w,0.0032444284226152,4788,11,False,0,11,4321,456,0.0025392428439519853,1.0
"(60, 20)",low,True,0.004,False,86,False,vs,mc_w,0.0032444284226152,4788,108,False,85,23,4309,371,0.00530932594644506,0.8135964912280702
"(60, 20)",low,True,0.004,False,64,True,baseline,mc_w,0.0075592894601845,882,0,False,0,0,616,266,0.0,1.0
"(60, 20)",low,True,0.004,False,64,True,vs,mc_w,0.0075592894601845,882,75,True,71,4,612,195,0.006493506493506494,0.7330827067669173
"(60, 20)",low,True,0.004,False,64,False,baseline,mc_w,0.0038490017945975,3402,6,False,0,6,3130,266,0.001913265306122449,1.0
"(60, 20)",low,True,0.004,False,64,False,vs,mc_w,0.0038490017945975,3402,76,False,58,18,3118,208,0.005739795918367347,0.7819548872180451
"(60, 20)",low,True,0.004,False,31,True,baseline,mc_w,0.0115470053837925,378,0,False,0,0,264,114,0.0,1.0
"(60, 20)",low,True,0.004,False,31,True,vs,mc_w,0.0115470053837925,378,33,True,31,2,262,83,0.007575757575757576,0.7280701754385965
"(60, 20)",low,True,0.004,False,31,False,baseline,mc_w,0.0057735026918962,1512,0,False,0,0,1398,114,0.0,1.0
"(60, 20)",low,True,0.004,False,31,False,vs,mc_w,0.0057735026918962,1512,29,False,26,3,1395,88,0.002145922746781116,0.7719298245614035
"(60, 20)",low,True,0.012,True,86,True,baseline,mc_w,0.0144337567297406,252,1,False,0,1,107,144,0.009259259259259259,1.0
"(60, 20)",low,True,0.012,True,86,True,vs,mc_w,0.0144337567297406,252,39,True,39,0,108,105,0.0,0.7291666666666666
"(60, 20)",low,True,0.012,True,86,False,baseline,mc_w,0.0081110710565381,798,2,False,0,2,652,144,0.0030581039755351682,1.0
"(60, 20)",low,True,0.012,True,86,False,vs,mc_w,0.0081110710565381,798,36,False,32,4,650,112,0.0061162079510703364,0.7777777777777778
"(60, 20)",low,True,0.012,True,64,True,baseline,mc_w,0.0188982236504613,147,0,False,0,0,63,84,0.0,1.0
"(60, 20)",low,True,0.012,True,64,True,vs,mc_w,0.0188982236504613,147,35,True,32,3,60,52,0.047619047619047616,0.6190476190476191
"(60, 20)",low,True,0.012,True,64,False,baseline,mc_w,0.0096225044864937,567,2,False,0,2,481,84,0.004140786749482402,1.0
"(60, 20)",low,True,0.012,True,64,False,vs,mc_w,0.0096225044864937,567,26,False,22,4,479,62,0.008281573498964804,0.7380952380952381
"(60, 20)",low,True,0.012,True,31,True,baseline,mc_w,0.0288675134594812,63,1,False,0,1,26,36,0.037037037037037035,1.0
"(60, 20)",low,True,0.012,True,31,True,vs,mc_w,0.0288675134594812,63,14,True,12,2,25,24,0.07407407407407407,0.6666666666666666
"(60, 20)",low,True,0.012,True,31,False,baseline,mc_w,0.0144337567297406,252,1,False,0,1,215,36,0.004629629629629629,1.0
"(60, 20)",low,True,0.012,True,31,False,vs,mc_w,0.0144337567297406,252,10,False,10,0,216,26,0.0,0.7222222222222222
"(60, 20)",low,True,0.012,False,86,True,baseline,mc_w,0.0100809729818188,504,3,False,0,3,357,144,0.008333333333333333,1.0
"(60, 20)",low,True,0.012,False,86,True,vs,mc_w,0.0100809729818188,504,33,True,33,0,360,111,0.0,0.7708333333333334
"(60, 20)",low,True,0.012,False,86,False,baseline,mc_w,0.0056650177570259,1596,2,False,0,2,1450,144,0.0013774104683195593,1.0
"(60, 20)",low,True,0.012,False,86,False,vs,mc_w,0.0056650177570259,1596,34,False,30,4,1448,114,0.0027548209366391185,0.7916666666666666
"(60, 20)",low,True,0.012,False,64,True,baseline,mc_w,0.0131990919337113,294,1,False,0,1,209,84,0.004761904761904762,1.0
