amplitude,noise,band_pass,window_size,density,location,condition,method,crit_p_val,total,positives,global_significant,TP,FP,TN,FN,precision,recall,F1,type_I_ER,type_II_ER
"(60, 30)",high,True,0.02,31,False,lateralization,mc_w,0.012909944487358,312,3,False,2,1,287,22,0.6666666666666666,0.08333333333333333,0.14814814814814814,0.003472222222222222,0.9166666666666666
"(60, 30)",high,True,0.004,86,True,lateralization,mc_b,3.306878306878307e-05,1512,2,False,2,0,1056,454,1.0,0.0043859649122807015,0.008733624454148471,0.0,0.9956140350877193
"(60, 30)",high,True,0.004,86,False,lateralization,mc_b,1.0442773600668338e-05,4788,0,False,0,0,4332,456,1.0,0.0,0.0,0.0,1.0
"(60, 30)",high,True,0.004,64,True,lateralization,mc_b,5.668934240362812e-05,882,4,False,4,0,616,262,1.0,0.015037593984962405,0.029629629629629624,0.0,0.9849624060150376
"(60, 30)",high,True,0.004,64,False,lateralization,mc_b,1.4697236919459142e-05,3402,0,False,0,0,3136,266,1.0,0.0,0.0,0.0,1.0
"(60, 30)",high,True,0.004,31,True,lateralization,mc_b,0.0001322751322751,378,2,False,2,0,264,112,1.0,0.017543859649122806,0.034482758620689655,0.0,0.9824561403508771
"(60, 30)",high,True,0.004,31,False,lateralization,mc_b,3.306878306878307e-05,1512,0,False,0,0,1398,114,1.0,0.0,0.0,0.0,1.0
"(60, 30)",high,True,0.012,86,True,lateralization,mc_b,9.92063492063492e-05,504,1,False,1,0,360,143,1.0,0.006944444444444444,0.013793103448275862,0.0,0.9930555555555556
"(60, 30)",high,True,0.012,86,False,lateralization,mc_b,3.132832080200501e-05,1596,1,False,1,0,1452,143,1.0,0.006944444444444444,0.013793103448275862,0.0,0.9930555555555556
"(60, 30)",high,True,0.012,64,True,lateralization,mc_b,0.0001700680272108,294,3,False,3,0,210,81,1.0,0.03571428571428571,0.0689655172413793,0.0,0.9642857142857143
"(60, 30)",high,True,0.012,64,False,lateralization,mc_b,4.409171075837743e-05,1134,1,False,1,0,1050,83,1.0,0.011904761904761904,0.023529411764705882,0.0,0.9880952380952381
"(60, 30)",high,True,0.012,31,True,lateralization,mc_b,0.0003968253968253,126,2,False,2,0,90,34,1.0,0.05555555555555555,0.10526315789473684,0.0,0.9444444444444444
"(60, 30)",high,True,0.012,31,False,lateralization,mc_b,9.92063492063492e-05,504,0,False,0,0,468,36,1.0,0.0,0.0,0.0,1.0
"(60, 30)",high,True,0.02,86,True,lateralization,mc_b,0.0001602564102564,312,2,False,2,0,216,94,1.0,0.020833333333333332,0.04081632653061225,0.0,0.9791666666666666
"(60, 30)",high,True,0.02,86,False,lateralization,mc_b,5.060728744939272e-05,988,1,False,1,0,892,95,1.0,0.010416666666666666,0.020618556701030924,0.0,0.9895833333333334
"(60, 30)",high,True,0.02,64,True,lateralization,mc_b,0.0002747252747252,182,2,False,2,0,126,54,1.0,0.03571428571428571,0.0689655172413793,0.0,0.9642857142857143
"(60, 30)",high,True,0.02,64,False,lateralization,mc_b,7.122507122507123e-05,702,1,False,1,0,646,55,1.0,0.017857142857142856,0.03508771929824561,0.0,0.9821428571428571
"(60, 30)",high,True,0.02,31,True,lateralization,mc_b,0.0006410256410256,78,2,False,2,0,54,22,1.0,0.08333333333333333,0.15384615384615385,0.0,0.9166666666666666
"(60, 30)",high,True,0.02,31,False,lateralization,mc_b,0.0001602564102564,312,1,False,1,0,288,23,1.0,0.041666666666666664,0.07999999999999999,0.0,0.9583333333333334
"(60, 30)",high,False,0.004,86,True,lateralization,mc_w,0.0057735026918962,1512,58,False,52,6,1050,404,0.896551724137931,0.11403508771929824,0.20233463035019458,0.005681818181818182,0.8859649122807017
"(60, 30)",high,False,0.004,86,False,lateralization,mc_w,0.0032444284226152,4788,52,False,40,12,4320,416,0.7692307692307693,0.08771929824561403,0.15748031496062992,0.002770083102493075,0.9122807017543859
"(60, 30)",high,False,0.004,64,True,lateralization,mc_w,0.0075592894601845,882,36,False,34,2,614,232,0.9444444444444444,0.12781954887218044,0.22516556291390727,0.003246753246753247,0.8721804511278195
"(60, 30)",high,False,0.004,64,False,lateralization,mc_w,0.0038490017945975,3402,38,False,29,9,3127,237,0.7631578947368421,0.10902255639097744,0.1907894736842105,0.0028698979591836736,0.8909774436090225
"(60, 30)",high,False,0.004,31,True,lateralization,mc_w,0.0115470053837925,378,21,True,19,2,262,95,0.9047619047619048,0.16666666666666666,0.2814814814814815,0.007575757575757576,0.8333333333333334
"(60, 30)",high,False,0.004,31,False,lateralization,mc_w,0.0057735026918962,1512,26,False,15,11,1387,99,0.5769230769230769,0.13157894736842105,0.2142857142857143,0.007868383404864092,0.868421052631579
"(60, 30)",high,False,0.012,86,True,lateralization,mc_w,0.0100809729818188,504,21,False,20,1,359,124,0.9523809523809523,0.1388888888888889,0.24242424242424243,0.002777777777777778,0.8611111111111112
"(60, 30)",high,False,0.012,86,False,lateralization,mc_w,0.0056650177570259,1596,20,False,14,6,1446,130,0.7,0.09722222222222222,0.17073170731707316,0.004132231404958678,0.9027777777777778
"(60, 30)",high,False,0.012,64,True,lateralization,mc_w,0.0131990919337113,294,16,True,16,0,210,68,1.0,0.19047619047619047,0.32,0.0,0.8095238095238095
"(60, 30)",high,False,0.012,64,False,lateralization,mc_w,0.0067206486545459,1134,14,False,9,5,1045,75,0.6428571428571429,0.10714285714285714,0.1836734693877551,0.004761904761904762,0.8928571428571429
"(60, 30)",high,False,0.012,31,True,lateralization,mc_w,0.0201619459636377,126,8,True,8,0,90,28,1.0,0.2222222222222222,0.3636363636363636,0.0,0.7777777777777778
"(60, 30)",high,False,0.012,31,False,lateralization,mc_w,0.0100809729818188,504,10,False,5,5,463,31,0.5,0.1388888888888889,0.2173913043478261,0.010683760683760684,0.8611111111111112
"(60, 30)",high,False,0.02,86,True,lateralization,mc_w,0.012909944487358,312,10,False,9,1,215,87,0.9,0.09375,0.169811320754717,0.004629629629629629,0.90625
"(60, 30)",high,False,0.02,86,False,lateralization,mc_w,0.0072547625011001,988,10,False,9,1,891,87,0.9,0.09375,0.169811320754717,0.0011210762331838565,0.90625
"(60, 30)",high,False,0.02,64,True,lateralization,mc_w,0.0169030850945703,182,4,False,4,0,126,52,1.0,0.07142857142857142,0.13333333333333333,0.0,0.9285714285714286
"(60, 30)",high,False,0.02,64,False,lateralization,mc_w,0.0086066296582387,702,4,False,4,0,646,52,1.0,0.07142857142857142,0.13333333333333333,0.0,0.9285714285714286
"(60, 30)",high,False,0.02,31,True,lateralization,mc_w,0.0258198889747161,78,2,False,2,0,54,22,1.0,0.08333333333333333,0.15384615384615385,0.0,0.9166666666666666
"(60, 30)",high,False,0.02,31,False,lateralization,mc_w,0.012909944487358,312,2,False,2,0,288,22,1.0,0.08333333333333333,0.15384615384615385,0.0,0.9166666666666666
"(60, 30)",high,False,0.004,86,True,lateralization,mc_b,3.306878306878307e-05,1512,0,False,0,0,1056,456,1.0,0.0,0.0,0.0,1.0
"(60, 30)",high,False,0.004,86,False,lateralization,mc_b,1.0442773600668338e-05,4788,0,False,0,0,4332,456,1.0,0.0,0.0,0.0,1.0
"(60, 30)",high,False,0.004,64,True,lateralization,mc_b,5.668934240362812e-05,882,0,False,0,0,616,266,1.0,0.0,0.0,0.0,1.0
"(60, 30)",high,False,0.004,64,False,lateralization,mc_b,1.4697236919459142e-05,3402,0,False,0,0,3136,266,1.0,0.0,0.0,0.0,1.0
"(60, 30)",high,False,0.004,31,True,lateralization,mc_b,0.0001322751322751,378,0,False,0,0,264,114,1.0,0.0,0.0,0.0,1.0
"(60, 30)",high,False,0.004,31,False,lateralization,mc_b,3.306878306878307e-05,1512,1,False,0,1,1397,114,0.0,0.0,0.0,0.000715307582260372,1.0
"(60, 30)",high,False,0.012,86,True,lateralization,mc_b,9.92063492063492e-05,504,0,False,0,0,360,144,1.0,0.0,0.0,0.0,1.0
"(60, 30)",high,False,0.012,86,False,lateralization,mc_b,3.132832080200501e-05,1596,0,False,0,0,1452,144,1.0,0.0,0.0,0.0,1.0
"(60, 30)",high,False,0.012,64,True,lateralization,mc_b,0.0001700680272108,294,0,False,0,0,210,84,1.0,0.0,0.0,0.0,1.0
"(60, 30)",high,False,0.012,64,False,lateralization,mc_b,4.409171075837743e-05,1134,0,False,0,0,1050,84,1.0,0.0,0.0,0.0,1.0
"(60, 30)",high,False,0.012,31,True,lateralization,mc_b,0.0003968253968253,126,0,False,0,0,90,36,1.0,0.0,0.0,0.0,1.0
"(60, 30)",high,False,0.012,31,False,lateralization,mc_b,9.92063492063492e-05,504,1,False,0,1,467,36,0.0,0.0,0.0,0.002136752136752137,1.0
"(60, 30)",high,False,0.02,86,True,lateralization,mc_b,0.0001602564102564,312,1,False,0,1,215,96,0.0,0.0,0.0,0.004629629629629629,1.0
"(60, 30)",high,False,0.02,86,False,lateralization,mc_b,5.060728744939272e-05,988,2,False,0,2,890,96,0.0,0.0,0.0,0.002242152466367713,1.0
"(60, 30)",high,False,0.02,64,True,lateralization,mc_b,0.0002747252747252,182,1,False,1,0,126,55,1.0,0.017857142857142856,0.03508771929824561,0.0,0.9821428571428571
"(60, 30)",high,False,0.02,64,False,lateralization,mc_b,7.122507122507123e-05,702,1,False,0,1,645,56,0.0,0.0,0.0,0.0015479876160990713,1.0
"(60, 30)",high,False,0.02,31,True,lateralization,mc_b,0.0006410256410256,78,0,False,0,0,54,24,1.0,0.0,0.0,0.0,1.0
"(60, 30)",high,False,0.02,31,False,lateralization,mc_b,0.0001602564102564,312,1,False,0,1,287,24,0.0,0.0,0.0,0.003472222222222222,1.0
"(60, 30)",low,True,0.004,86,True,lateralization,mc_w,0.0057735026918962,1512,66,False,63,3,1053,393,0.9545454545454546,0.13815789473684212,0.24137931034482765,0.002840909090909091,0.8618421052631579
"(60, 30)",low,True,0.004,86,False,lateralization,mc_w,0.0032444284226152,4788,71,False,49,22,4310,407,0.6901408450704225,0.1074561403508772,0.18595825426944973,0.0050784856879039705,0.8925438596491229
"(60, 30)",low,True,0.004,64,True,lateralization,mc_w,0.0075592894601845,882,46,True,40,6,610,226,0.8695652173913043,0.15037593984962405,0.25641025641025633,0.00974025974025974,0.849624060150376
"(60, 30)",low,True,0.004,64,False,lateralization,mc_w,0.0038490017945975,3402,55,False,35,20,3116,231,0.6363636363636364,0.13157894736842105,0.21806853582554517,0.006377551020408163,0.868421052631579
"(60, 30)",low,True,0.004,31,True,lateralization,mc_w,0.0115470053837925,378,34,True,27,7,257,87,0.7941176470588235,0.23684210526315788,0.36486486486486486,0.026515151515151516,0.7631578947368421
"(60, 30)",low,True,0.004,31,False,lateralization,mc_w,0.0057735026918962,1512,48,False,21,27,1371,93,0.4375,0.18421052631578946,0.25925925925925924,0.019313304721030045,0.8157894736842105
"(60, 30)",low,True,0.012,86,True,lateralization,mc_w,0.0100809729818188,504,22,False,22,0,360,122,1.0,0.1527777777777778,0.26506024096385544,0.0,0.8472222222222222
"(60, 30)",low,True,0.012,86,False,lateralization,mc_w,0.0056650177570259,1596,20,False,18,2,1450,126,0.9,0.125,0.21951219512195125,0.0013774104683195593,0.875
"(60, 30)",low,True,0.012,64,True,lateralization,mc_w,0.0131990919337113,294,16,True,14,2,208,70,0.875,0.16666666666666666,0.27999999999999997,0.009523809523809525,0.8333333333333334
"(60, 30)",low,True,0.012,64,False,lateralization,mc_w,0.0067206486545459,1134,17,False,13,4,1046,71,0.7647058823529411,0.15476190476190477,0.25742574257425743,0.0038095238095238095,0.8452380952380952
"(60, 30)",low,True,0.012,31,True,lateralization,mc_w,0.0201619459636377,126,13,True,11,2,88,25,0.8461538461538461,0.3055555555555556,0.44897959183673475,0.022222222222222223,0.6944444444444444
"(60, 30)",low,True,0.012,31,False,lateralization,mc_w,0.0100809729818188,504,13,False,6,7,461,30,0.46153846153846156,0.16666666666666666,0.2448979591836735,0.014957264957264958,0.8333333333333334
"(60, 30)",low,True,0.02,86,True,lateralization,mc_w,0.012909944487358,312,15,False,13,2,214,83,0.8666666666666667,0.13541666666666666,0.2342342342342342,0.009259259259259259,0.8645833333333334
"(60, 30)",low,True,0.02,86,False,lateralization,mc_w,0.0072547625011001,988,14,False,12,2,890,84,0.8571428571428571,0.125,0.21818181818181817,0.002242152466367713,0.875
"(60, 30)",low,True,0.02,64,True,lateralization,mc_w,0.0169030850945703,182,10,True,8,2,124,48,0.8,0.14285714285714285,0.24242424242424243,0.015873015873015872,0.8571428571428571
"(60, 30)",low,True,0.02,64,False,lateralization,mc_w,0.0086066296582387,702,9,False,7,2,644,49,0.7777777777777778,0.125,0.2153846153846154,0.0030959752321981426,0.875
"(60, 30)",low,True,0.02,31,True,lateralization,mc_w,0.0258198889747161,78,7,True,5,2,52,19,0.7142857142857143,0.20833333333333334,0.3225806451612903,0.037037037037037035,0.7916666666666666
"(60, 30)",low,True,0.02,31,False,lateralization,mc_w,0.012909944487358,312,9,False,5,4,284,19,0.5555555555555556,0.20833333333333334,0.30303030303030304,0.013888888888888888,0.7916666666666666
"(60, 30)",low,True,0.004,86,True,lateralization,mc_b,3.306878306878307e-05,1512,10,False,10,0,1056,446,1.0,0.021929824561403508,0.04291845493562232,0.0,0.9780701754385965
"(60, 30)",low,True,0.004,86,False,lateralization,mc_b,1.0442773600668338e-05,4788,0,False,0,0,4332,456,1.0,0.0,0.0,0.0,1.0
"(60, 30)",low,True,0.004,64,True,lateralization,mc_b,5.668934240362812e-05,882,3,False,3,0,616,263,1.0,0.011278195488721804,0.022304832713754646,0.0,0.9887218045112782
"(60, 30)",low,True,0.004,64,False,lateralization,mc_b,1.4697236919459142e-05,3402,0,False,0,0,3136,266,1.0,0.0,0.0,0.0,1.0
"(60, 30)",low,True,0.004,31,True,lateralization,mc_b,0.0001322751322751,378,2,False,2,0,264,112,1.0,0.017543859649122806,0.034482758620689655,0.0,0.9824561403508771
"(60, 30)",low,True,0.004,31,False,lateralization,mc_b,3.306878306878307e-05,1512,0,False,0,0,1398,114,1.0,0.0,0.0,0.0,1.0
"(60, 30)",low,True,0.012,86,True,lateralization,mc_b,9.92063492063492e-05,504,4,False,4,0,360,140,1.0,0.027777777777777776,0.05405405405405406,0.0,0.9722222222222222
"(60, 30)",low,True,0.012,86,False,lateralization,mc_b,3.132832080200501e-05,1596,3,False,3,0,1452,141,1.0,0.020833333333333332,0.04081632653061225,0.0,0.9791666666666666
"(60, 30)",low,True,0.012,64,True,lateralization,mc_b,0.0001700680272108,294,3,False,3,0,210,81,1.0,0.03571428571428571,0.0689655172413793,0.0,0.9642857142857143
"(60, 30)",low,True,0.012,64,False,lateralization,mc_b,4.409171075837743e-05,1134,2,False,1,1,1049,83,0.5,0.011904761904761904,0.023255813953488372,0.0009523809523809524,0.9880952380952381
"(60, 30)",low,True,0.012,31,True,lateralization,mc_b,0.0003968253968253,126,2,False,2,0,90,34,1.0,0.05555555555555555,0.10526315789473684,0.0,0.9444444444444444
"(60, 30)",low,True,0.012,31,False,lateralization,mc_b,9.92063492063492e-05,504,1,False,0,1,467,36,0.0,0.0,0.0,0.002136752136752137,1.0
"(60, 30)",low,True,0.02,86,True,lateralization,mc_b,0.0001602564102564,312,3,False,3,0,216,93,1.0,0.03125,0.06060606060606061,0.0,0.96875
"(60, 30)",low,True,0.02,86,False,lateralization,mc_b,5.060728744939272e-05,988,1,False,1,0,892,95,1.0,0.010416666666666666,0.020618556701030924,0.0,0.9895833333333334
"(60, 30)",low,True,0.02,64,True,lateralization,mc_b,0.0002747252747252,182,1,False,1,0,126,55,1.0,0.017857142857142856,0.03508771929824561,0.0,0.9821428571428571
"(60, 30)",low,True,0.02,64,False,lateralization,mc_b,7.122507122507123e-05,702,0,False,0,0,646,56,1.0,0.0,0.0,0.0,1.0
"(60, 30)",low,True,0.02,31,True,lateralization,mc_b,0.0006410256410256,78,1,False,1,0,54,23,1.0,0.041666666666666664,0.07999999999999999,0.0,0.9583333333333334
"(60, 30)",low,True,0.02,31,False,lateralization,mc_b,0.0001602564102564,312,0,False,0,0,288,24,1.0,0.0,0.0,0.0,1.0
"(60, 30)",low,False,0.004,86,True,lateralization,mc_w,0.0057735026918962,1512,86,True,80,6,1050,376,0.9302325581395349,0.17543859649122806,0.2952029520295203,0.005681818181818182,0.8245614035087719
"(60, 30)",low,False,0.004,86,False,lateralization,mc_w,0.0032444284226152,4788,71,False,64,7,4325,392,0.9014084507042254,0.14035087719298245,0.24288425047438328,0.001615881809787627,0.8596491228070176
"(60, 30)",low,False,0.004,64,True,lateralization,mc_w,0.0075592894601845,882,55,True,51,4,612,215,0.9272727272727272,0.19172932330827067,0.3177570093457944,0.006493506493506494,0.8082706766917294
"(60, 30)",low,False,0.004,64,False,lateralization,mc_w,0.0038490017945975,3402,47,False,44,3,3133,222,0.9361702127659575,0.16541353383458646,0.28115015974440893,0.0009566326530612245,0.8345864661654135
"(60, 30)",low,False,0.004,31,True,lateralization,mc_w,0.0115470053837925,378,17,False,17,0,264,97,1.0,0.14912280701754385,0.2595419847328244,0.0,0.8508771929824561
"(60, 30)",low,False,0.004,31,False,lateralization,mc_w,0.0057735026918962,1512,20,False,17,3,1395,97,0.85,0.14912280701754385,0.25373134328358204,0.002145922746781116,0.8508771929824561
"(60, 30)",low,False,0.012,86,True,lateralization,mc_w,0.0100809729818188,504,29,True,28,1,359,116,0.9655172413793104,0.19444444444444445,0.32369942196531787,0.002777777777777778,0.8055555555555556
"(60, 30)",low,False,0.012,86,False,lateralization,mc_w,0.0056650177570259,1596,22,False,21,1,1451,123,0.9545454545454546,0.14583333333333334,0.2530120481927711,0.0006887052341597796,0.8541666666666666
"(60, 30)",low,False,0.012,64,True,lateralization,mc_w,0.0131990919337113,294,22,True,19,3,207,65,0.8636363636363636,0.2261904761904762,0.3584905660377359,0.014285714285714285,0.7738095238095238
"(60, 30)",low,False,0.012,64,False,lateralization,mc_w,0.0067206486545459,1134,16,False,15,1,1049,69,0.9375,0.17857142857142858,0.30000000000000004,0.0009523809523809524,0.8214285714285714
"(60, 30)",low,False,0.012,31,True,lateralization,mc_w,0.0201619459636377,126,9,True,9,0,90,27,1.0,0.25,0.4,0.0,0.75
"(60, 30)",low,False,0.012,31,False,lateralization,mc_w,0.0100809729818188,504,6,False,6,0,468,30,1.0,0.16666666666666666,0.2857142857142857,0.0,0.8333333333333334
"(60, 30)",low,False,0.02,86,True,lateralization,mc_w,0.012909944487358,312,18,True,16,2,214,80,0.8888888888888888,0.16666666666666666,0.2807017543859649,0.009259259259259259,0.8333333333333334
"(60, 30)",low,False,0.02,86,False,lateralization,mc_w,0.0072547625011001,988,14,False,13,1,891,83,0.9285714285714286,0.13541666666666666,0.23636363636363633,0.0011210762331838565,0.8645833333333334
"(60, 30)",low,False,0.02,64,True,lateralization,mc_w,0.0169030850945703,182,12,True,11,1,125,45,0.9166666666666666,0.19642857142857142,0.32352941176470584,0.007936507936507936,0.8035714285714286
"(60, 30)",low,False,0.02,64,False,lateralization,mc_w,0.0086066296582387,702,9,False,8,1,645,48,0.8888888888888888,0.14285714285714285,0.24615384615384617,0.0015479876160990713,0.8571428571428571
"(60, 30)",low,False,0.02,31,True,lateralization,mc_w,0.0258198889747161,78,3,False,3,0,54,21,1.0,0.125,0.2222222222222222,0.0,0.875
"(60, 30)",low,False,0.02,31,False,lateralization,mc_w,0.012909944487358,312,2,False,2,0,288,22,1.0,0.08333333333333333,0.15384615384615385,0.0,0.9166666666666666
"(60, 30)",low,False,0.004,86,True,lateralization,mc_b,3.306878306878307e-05,1512,5,False,5,0,1056,451,1.0,0.010964912280701754,0.021691973969631233,0.0,0.9890350877192983
"(60, 30)",low,False,0.004,86,False,lateralization,mc_b,1.0442773600668338e-05,4788,2,False,2,0,4332,454,1.0,0.0043859649122807015,0.008733624454148471,0.0,0.9956140350877193
"(60, 30)",low,False,0.004,64,True,lateralization,mc_b,5.668934240362812e-05,882,5,False,5,0,616,261,1.0,0.018796992481203006,0.03690036900369004,0.0,0.981203007518797
"(60, 30)",low,False,0.004,64,False,lateralization,mc_b,1.4697236919459142e-05,3402,3,False,3,0,3136,263,1.0,0.011278195488721804,0.022304832713754646,0.0,0.9887218045112782
"(60, 30)",low,False,0.004,31,True,lateralization,mc_b,0.0001322751322751,378,6,False,6,0,264,108,1.0,0.05263157894736842,0.1,0.0,0.9473684210526315
"(60, 30)",low,False,0.004,31,False,lateralization,mc_b,3.306878306878307e-05,1512,4,False,4,0,1398,110,1.0,0.03508771929824561,0.06779661016949151,0.0,0.9649122807017544
"(60, 30)",low,False,0.012,86,True,lateralization,mc_b,9.92063492063492e-05,504,5,False,5,0,360,139,1.0,0.034722222222222224,0.06711409395973154,0.0,0.9652777777777778
"(60, 30)",low,False,0.012,86,False,lateralization,mc_b,3.132832080200501e-05,1596,2,False,2,0,1452,142,1.0,0.013888888888888888,0.0273972602739726,0.0,0.9861111111111112
"(60, 30)",low,False,0.012,64,True,lateralization,mc_b,0.0001700680272108,294,6,False,6,0,210,78,1.0,0.07142857142857142,0.13333333333333333,0.0,0.9285714285714286
"(60, 30)",low,False,0.012,64,False,lateralization,mc_b,4.409171075837743e-05,1134,1,False,1,0,1050,83,1.0,0.011904761904761904,0.023529411764705882,0.0,0.9880952380952381
"(60, 30)",low,False,0.012,31,True,lateralization,mc_b,0.0003968253968253,126,3,False,3,0,90,33,1.0,0.08333333333333333,0.15384615384615385,0.0,0.9166666666666666
"(60, 30)",low,False,0.012,31,False,lateralization,mc_b,9.92063492063492e-05,504,1,False,1,0,468,35,1.0,0.027777777777777776,0.05405405405405406,0.0,0.9722222222222222
"(60, 30)",low,False,0.02,86,True,lateralization,mc_b,0.0001602564102564,312,4,False,4,0,216,92,1.0,0.041666666666666664,0.07999999999999999,0.0,0.9583333333333334
"(60, 30)",low,False,0.02,86,False,lateralization,mc_b,5.060728744939272e-05,988,1,False,1,0,892,95,1.0,0.010416666666666666,0.020618556701030924,0.0,0.9895833333333334
"(60, 30)",low,False,0.02,64,True,lateralization,mc_b,0.0002747252747252,182,3,False,3,0,126,53,1.0,0.05357142857142857,0.10169491525423728,0.0,0.9464285714285714
"(60, 30)",low,False,0.02,64,False,lateralization,mc_b,7.122507122507123e-05,702,1,False,1,0,646,55,1.0,0.017857142857142856,0.03508771929824561,0.0,0.9821428571428571
"(60, 30)",low,False,0.02,31,True,lateralization,mc_b,0.0006410256410256,78,1,False,1,0,54,23,1.0,0.041666666666666664,0.07999999999999999,0.0,0.9583333333333334
"(60, 30)",low,False,0.02,31,False,lateralization,mc_b,0.0001602564102564,312,1,False,1,0,288,23,1.0,0.041666666666666664,0.07999999999999999,0.0,0.9583333333333334
"(60, 20)",high,True,0.004,86,True,lateralization,mc_w,0.0057735026918962,1512,80,True,74,6,1050,382,0.925,0.16228070175438597,0.27611940298507465,0.005681818181818182,0.8377192982456141
"(60, 20)",high,True,0.004,86,False,lateralization,mc_w,0.0032444284226152,4788,100,False,70,30,4302,386,0.7,0.15350877192982457,0.2517985611510791,0.006925207756232687,0.8464912280701754
"(60, 20)",high,True,0.004,64,True,lateralization,mc_w,0.0075592894601845,882,56,True,47,9,607,219,0.8392857142857143,0.17669172932330826,0.2919254658385093,0.01461038961038961,0.8233082706766918
"(60, 20)",high,True,0.004,64,False,lateralization,mc_w,0.0038490017945975,3402,61,False,42,19,3117,224,0.6885245901639344,0.15789473684210525,0.25688073394495414,0.006058673469387755,0.8421052631578947
"(60, 20)",high,True,0.004,31,True,lateralization,mc_w,0.0115470053837925,378,27,True,23,4,260,91,0.8518518518518519,0.20175438596491227,0.326241134751773,0.015151515151515152,0.7982456140350878
"(60, 20)",high,True,0.004,31,False,lateralization,mc_w,0.0057735026918962,1512,39,False,20,19,1379,94,0.5128205128205128,0.17543859649122806,0.26143790849673204,0.013590844062947067,0.8245614035087719
"(60, 20)",high,True,0.012,86,True,lateralization,mc_w,0.0100809729818188,504,31,True,29,2,358,115,0.9354838709677419,0.2013888888888889,0.33142857142857146,0.005555555555555556,0.7986111111111112
"(60, 20)",high,True,0.012,86,False,lateralization,mc_w,0.0056650177570259,1596,29,False,24,5,1447,120,0.8275862068965517,0.16666666666666666,0.27745664739884396,0.003443526170798898,0.8333333333333334
"(60, 20)",high,True,0.012,64,True,lateralization,mc_w,0.0131990919337113,294,22,True,18,4,206,66,0.8181818181818182,0.21428571428571427,0.33962264150943394,0.01904761904761905,0.7857142857142857
"(60, 20)",high,True,0.012,64,False,lateralization,mc_w,0.0067206486545459,1134,19,False,16,3,1047,68,0.8421052631578947,0.19047619047619047,0.3106796116504854,0.002857142857142857,0.8095238095238095
"(60, 20)",high,True,0.012,31,True,lateralization,mc_w,0.0201619459636377,126,10,True,8,2,88,28,0.8,0.2222222222222222,0.3478260869565218,0.022222222222222223,0.7777777777777778
"(60, 20)",high,True,0.012,31,False,lateralization,mc_w,0.0100809729818188,504,15,False,8,7,461,28,0.5333333333333333,0.2222222222222222,0.3137254901960784,0.014957264957264958,0.7777777777777778
"(60, 20)",high,True,0.02,86,True,lateralization,mc_w,0.012909944487358,312,15,False,15,0,216,81,1.0,0.15625,0.2702702702702703,0.0,0.84375
"(60, 20)",high,True,0.02,86,False,lateralization,mc_w,0.0072547625011001,988,15,False,11,4,888,85,0.7333333333333333,0.11458333333333333,0.19819819819819817,0.004484304932735426,0.8854166666666666
"(60, 20)",high,True,0.02,64,True,lateralization,mc_w,0.0169030850945703,182,9,False,9,0,126,47,1.0,0.16071428571428573,0.27692307692307694,0.0,0.8392857142857143
"(60, 20)",high,True,0.02,64,False,lateralization,mc_w,0.0086066296582387,702,13,False,9,4,642,47,0.6923076923076923,0.16071428571428573,0.26086956521739135,0.006191950464396285,0.8392857142857143
"(60, 20)",high,True,0.02,31,True,lateralization,mc_w,0.0258198889747161,78,5,True,5,0,54,19,1.0,0.20833333333333334,0.3448275862068966,0.0,0.7916666666666666
"(60, 20)",high,True,0.02,31,False,lateralization,mc_w,0.012909944487358,312,9,False,5,4,284,19,0.5555555555555556,0.20833333333333334,0.30303030303030304,0.013888888888888888,0.7916666666666666
"(60, 20)",high,True,0.004,86,True,lateralization,mc_b,3.306878306878307e-05,1512,10,False,10,0,1056,446,1.0,0.021929824561403508,0.04291845493562232,0.0,0.9780701754385965
"(60, 20)",high,True,0.004,86,False,lateralization,mc_b,1.0442773600668338e-05,4788,4,False,4,0,4332,452,1.0,0.008771929824561403,0.017391304347826087,0.0,0.9912280701754386
"(60, 20)",high,True,0.004,64,True,lateralization,mc_b,5.668934240362812e-05,882,10,False,10,0,616,256,1.0,0.03759398496240601,0.07246376811594202,0.0,0.9624060150375939
"(60, 20)",high,True,0.004,64,False,lateralization,mc_b,1.4697236919459142e-05,3402,6,False,6,0,3136,260,1.0,0.022556390977443608,0.04411764705882353,0.0,0.9774436090225563
"(60, 20)",high,True,0.004,31,True,lateralization,mc_b,0.0001322751322751,378,6,False,6,0,264,108,1.0,0.05263157894736842,0.1,0.0,0.9473684210526315
"(60, 20)",high,True,0.004,31,False,lateralization,mc_b,3.306878306878307e-05,1512,5,False,5,0,1398,109,1.0,0.043859649122807015,0.08403361344537816,0.0,0.956140350877193
"(60, 20)",high,True,0.012,86,True,lateralization,mc_b,9.92063492063492e-05,504,6,False,6,0,360,138,1.0,0.041666666666666664,0.07999999999999999,0.0,0.9583333333333334
"(60, 20)",high,True,0.012,86,False,lateralization,mc_b,3.132832080200501e-05,1596,2,False,2,0,1452,142,1.0,0.013888888888888888,0.0273972602739726,0.0,0.9861111111111112
"(60, 20)",high,True,0.012,64,True,lateralization,mc_b,0.0001700680272108,294,6,False,6,0,210,78,1.0,0.07142857142857142,0.13333333333333333,0.0,0.9285714285714286
"(60, 20)",high,True,0.012,64,False,lateralization,mc_b,4.409171075837743e-05,1134,3,False,3,0,1050,81,1.0,0.03571428571428571,0.0689655172413793,0.0,0.9642857142857143
