amplitude,noise,band_pass,window_size,time_interval,density,location,condition,method,crit_p_val,total,positives,global_significant,TP,FP,TN,FN,type_I_ER,type_II_ER
"(80, 20)",high,False,0.02,False,31,False,vs_right,mc_b,6.203473945409429e-05,806,13,False,9,4,738,55,0.005390835579514825,0.859375
"(80, 20)",high,False,0.02,False,31,False,vs_left,mc_b,6.203473945409429e-05,806,14,False,8,6,736,56,0.008086253369272238,0.875
"(80, 20)",high,False,0.02,False,31,False,difference,mc_b,6.203473945409429e-05,806,0,False,0,0,742,64,0.0,1.0
"(80, 20)",high,False,0.004,True,86,True,baseline,cp,0.05,38,0,False,0,0,38,0,0.0,0.0
"(80, 20)",high,False,0.004,True,86,True,vs_right,cp,0.05,16,2,True,2,0,11,3,0.0,0.6
"(80, 20)",high,False,0.004,True,86,True,vs_left,cp,0.05,12,2,True,2,0,10,0,0.0,0.0
"(80, 20)",high,False,0.004,True,86,True,difference,cp,0.05,18,0,False,0,0,8,10,0.0,1.0
"(80, 20)",high,False,0.004,True,86,False,baseline,cp,0.05,131,0,False,0,0,131,0,0.0,0.0
"(80, 20)",high,False,0.004,True,86,False,vs_right,cp,0.05,59,4,True,4,0,55,0,0.0,0.0
"(80, 20)",high,False,0.004,True,86,False,vs_left,cp,0.05,66,4,True,2,2,62,0,0.03125,0.0
"(80, 20)",high,False,0.004,True,86,False,difference,cp,0.05,103,0,False,0,0,93,10,0.0,1.0
"(80, 20)",high,False,0.004,True,64,True,baseline,cp,0.05,25,0,False,0,0,25,0,0.0,0.0
"(80, 20)",high,False,0.004,True,64,True,vs_right,cp,0.05,9,2,True,2,0,6,1,0.0,0.3333333333333333
"(80, 20)",high,False,0.004,True,64,True,vs_left,cp,0.05,11,2,True,2,0,9,0,0.0,0.0
"(80, 20)",high,False,0.004,True,64,True,difference,cp,0.05,13,0,False,0,0,6,7,0.0,1.0
"(80, 20)",high,False,0.004,True,64,False,baseline,cp,0.05,99,0,False,0,0,99,0,0.0,0.0
"(80, 20)",high,False,0.004,True,64,False,vs_right,cp,0.05,50,4,True,3,1,46,0,0.02127659574468085,0.0
"(80, 20)",high,False,0.004,True,64,False,vs_left,cp,0.05,56,4,True,2,2,52,0,0.037037037037037035,0.0
"(80, 20)",high,False,0.004,True,64,False,difference,cp,0.05,85,0,False,0,0,78,7,0.0,1.0
"(80, 20)",high,False,0.004,True,31,True,baseline,cp,0.05,16,0,False,0,0,16,0,0.0,0.0
"(80, 20)",high,False,0.004,True,31,True,vs_right,cp,0.05,19,5,True,4,1,6,8,0.14285714285714285,0.6666666666666666
"(80, 20)",high,False,0.004,True,31,True,vs_left,cp,0.05,21,2,True,2,0,8,11,0.0,0.8461538461538461
"(80, 20)",high,False,0.004,True,31,True,difference,cp,0.05,13,0,False,0,0,3,10,0.0,1.0
"(80, 20)",high,False,0.004,True,31,False,baseline,cp,0.05,59,0,False,0,0,59,0,0.0,0.0
"(80, 20)",high,False,0.004,True,31,False,vs_right,cp,0.05,58,13,True,4,9,37,8,0.1956521739130435,0.6666666666666666
"(80, 20)",high,False,0.004,True,31,False,vs_left,cp,0.05,60,11,True,6,5,42,7,0.10638297872340426,0.5384615384615384
"(80, 20)",high,False,0.004,True,31,False,difference,cp,0.05,52,0,False,0,0,42,10,0.0,1.0
"(80, 20)",high,False,0.004,False,86,True,baseline,cp,0.05,88,0,False,0,0,88,0,0.0,0.0
"(80, 20)",high,False,0.004,False,86,True,vs_right,cp,0.05,57,2,True,2,0,52,3,0.0,0.6
"(80, 20)",high,False,0.004,False,86,True,vs_left,cp,0.05,69,2,True,2,0,67,0,0.0,0.0
"(80, 20)",high,False,0.004,False,86,True,difference,cp,0.05,62,0,False,0,0,52,10,0.0,1.0
"(80, 20)",high,False,0.004,False,86,False,baseline,cp,0.05,274,0,False,0,0,274,0,0.0,0.0
"(80, 20)",high,False,0.004,False,86,False,vs_right,cp,0.05,178,4,True,4,0,174,0,0.0,0.0
"(80, 20)",high,False,0.004,False,86,False,vs_left,cp,0.05,203,4,True,2,2,199,0,0.009950248756218905,0.0
"(80, 20)",high,False,0.004,False,86,False,difference,cp,0.05,240,0,False,0,0,230,10,0.0,1.0
"(80, 20)",high,False,0.004,False,64,True,baseline,cp,0.05,56,0,False,0,0,56,0,0.0,0.0
"(80, 20)",high,False,0.004,False,64,True,vs_right,cp,0.05,33,2,True,2,0,30,1,0.0,0.3333333333333333
"(80, 20)",high,False,0.004,False,64,True,vs_left,cp,0.05,53,2,True,2,0,51,0,0.0,0.0
"(80, 20)",high,False,0.004,False,64,True,difference,cp,0.05,42,0,False,0,0,35,7,0.0,1.0
"(80, 20)",high,False,0.004,False,64,False,baseline,cp,0.05,200,0,False,0,0,200,0,0.0,0.0
"(80, 20)",high,False,0.004,False,64,False,vs_right,cp,0.05,135,4,True,3,1,131,0,0.007575757575757576,0.0
"(80, 20)",high,False,0.004,False,64,False,vs_left,cp,0.05,162,4,True,2,2,158,0,0.0125,0.0
"(80, 20)",high,False,0.004,False,64,False,difference,cp,0.05,185,0,False,0,0,178,7,0.0,1.0
"(80, 20)",high,False,0.004,False,31,True,baseline,cp,0.05,35,0,False,0,0,35,0,0.0,0.0
"(80, 20)",high,False,0.004,False,31,True,vs_right,cp,0.05,31,5,True,4,1,18,8,0.05263157894736842,0.6666666666666666
"(80, 20)",high,False,0.004,False,31,True,vs_left,cp,0.05,35,4,True,4,0,22,9,0.0,0.6923076923076923
"(80, 20)",high,False,0.004,False,31,True,difference,cp,0.05,23,0,False,0,0,13,10,0.0,1.0
"(80, 20)",high,False,0.004,False,31,False,baseline,cp,0.05,110,0,False,0,0,110,0,0.0,0.0
"(80, 20)",high,False,0.004,False,31,False,vs_right,cp,0.05,100,13,True,4,9,79,8,0.10227272727272728,0.6666666666666666
"(80, 20)",high,False,0.004,False,31,False,vs_left,cp,0.05,116,11,True,6,5,98,7,0.04854368932038835,0.5384615384615384
"(80, 20)",high,False,0.004,False,31,False,difference,cp,0.05,102,0,False,0,0,92,10,0.0,1.0
"(80, 20)",high,False,0.012,True,86,True,baseline,cp,0.05,19,0,False,0,0,19,0,0.0,0.0
"(80, 20)",high,False,0.012,True,86,True,vs_right,cp,0.05,8,2,True,2,0,3,3,0.0,0.6
"(80, 20)",high,False,0.012,True,86,True,vs_left,cp,0.05,7,2,True,2,0,5,0,0.0,0.0
"(80, 20)",high,False,0.012,True,86,True,difference,cp,0.05,10,0,False,0,0,4,6,0.0,1.0
"(80, 20)",high,False,0.012,True,86,False,baseline,cp,0.05,68,0,False,0,0,68,0,0.0,0.0
"(80, 20)",high,False,0.012,True,86,False,vs_right,cp,0.05,34,4,True,3,1,29,1,0.03333333333333333,0.25
"(80, 20)",high,False,0.012,True,86,False,vs_left,cp,0.05,30,4,True,2,2,26,0,0.07142857142857142,0.0
"(80, 20)",high,False,0.012,True,86,False,difference,cp,0.05,55,0,False,0,0,49,6,0.0,1.0
"(80, 20)",high,False,0.012,True,64,True,baseline,cp,0.05,12,0,False,0,0,12,0,0.0,0.0
"(80, 20)",high,False,0.012,True,64,True,vs_right,cp,0.05,5,2,True,2,0,2,1,0.0,0.3333333333333333
"(80, 20)",high,False,0.012,True,64,True,vs_left,cp,0.05,6,2,True,2,0,4,0,0.0,0.0
"(80, 20)",high,False,0.012,True,64,True,difference,cp,0.05,5,0,False,0,0,1,4,0.0,1.0
"(80, 20)",high,False,0.012,True,64,False,baseline,cp,0.05,54,0,False,0,0,54,0,0.0,0.0
"(80, 20)",high,False,0.012,True,64,False,vs_right,cp,0.05,28,4,True,3,1,24,0,0.04,0.0
"(80, 20)",high,False,0.012,True,64,False,vs_left,cp,0.05,27,4,True,2,2,23,0,0.08,0.0
"(80, 20)",high,False,0.012,True,64,False,difference,cp,0.05,43,0,False,0,0,39,4,0.0,1.0
"(80, 20)",high,False,0.012,True,31,True,baseline,cp,0.05,7,0,False,0,0,7,0,0.0,0.0
"(80, 20)",high,False,0.012,True,31,True,vs_right,cp,0.05,15,5,True,4,1,3,7,0.25,0.6363636363636364
"(80, 20)",high,False,0.012,True,31,True,vs_left,cp,0.05,15,3,True,3,0,4,8,0.0,0.7272727272727273
"(80, 20)",high,False,0.012,True,31,True,difference,cp,0.05,7,0,False,0,0,0,7,0.0,1.0
"(80, 20)",high,False,0.012,True,31,False,baseline,cp,0.05,32,0,False,0,0,32,0,0.0,0.0
"(80, 20)",high,False,0.012,True,31,False,vs_right,cp,0.05,40,13,True,4,9,20,7,0.3103448275862069,0.6363636363636364
"(80, 20)",high,False,0.012,True,31,False,vs_left,cp,0.05,35,12,True,6,6,18,5,0.25,0.45454545454545453
"(80, 20)",high,False,0.012,True,31,False,difference,cp,0.05,28,0,False,0,0,21,7,0.0,1.0
"(80, 20)",high,False,0.012,False,86,True,baseline,cp,0.05,49,0,False,0,0,49,0,0.0,0.0
"(80, 20)",high,False,0.012,False,86,True,vs_right,cp,0.05,27,2,True,2,0,22,3,0.0,0.6
"(80, 20)",high,False,0.012,False,86,True,vs_left,cp,0.05,36,2,True,2,0,34,0,0.0,0.0
"(80, 20)",high,False,0.012,False,86,True,difference,cp,0.05,38,0,False,0,0,32,6,0.0,1.0
"(80, 20)",high,False,0.012,False,86,False,baseline,cp,0.05,151,0,False,0,0,151,0,0.0,0.0
"(80, 20)",high,False,0.012,False,86,False,vs_right,cp,0.05,100,4,True,3,1,95,1,0.010416666666666666,0.25
"(80, 20)",high,False,0.012,False,86,False,vs_left,cp,0.05,98,4,True,2,2,94,0,0.020833333333333332,0.0
"(80, 20)",high,False,0.012,False,86,False,difference,cp,0.05,127,0,False,0,0,121,6,0.0,1.0
"(80, 20)",high,False,0.012,False,64,True,baseline,cp,0.05,33,0,False,0,0,33,0,0.0,0.0
"(80, 20)",high,False,0.012,False,64,True,vs_right,cp,0.05,17,2,True,2,0,14,1,0.0,0.3333333333333333
"(80, 20)",high,False,0.012,False,64,True,vs_left,cp,0.05,27,2,True,2,0,25,0,0.0,0.0
"(80, 20)",high,False,0.012,False,64,True,difference,cp,0.05,23,0,False,0,0,19,4,0.0,1.0
"(80, 20)",high,False,0.012,False,64,False,baseline,cp,0.05,118,0,False,0,0,118,0,0.0,0.0
"(80, 20)",high,False,0.012,False,64,False,vs_right,cp,0.05,74,4,True,3,1,70,0,0.014084507042253521,0.0
"(80, 20)",high,False,0.012,False,64,False,vs_left,cp,0.05,80,4,True,2,2,76,0,0.02564102564102564,0.0
"(80, 20)",high,False,0.012,False,64,False,difference,cp,0.05,97,0,False,0,0,93,4,0.0,1.0
"(80, 20)",high,False,0.012,False,31,True,baseline,cp,0.05,19,0,False,0,0,19,0,0.0,0.0
"(80, 20)",high,False,0.012,False,31,True,vs_right,cp,0.05,21,5,True,4,1,9,7,0.1,0.6363636363636364
"(80, 20)",high,False,0.012,False,31,True,vs_left,cp,0.05,20,3,True,3,0,9,8,0.0,0.7272727272727273
"(80, 20)",high,False,0.012,False,31,True,difference,cp,0.05,15,0,False,0,0,8,7,0.0,1.0
"(80, 20)",high,False,0.012,False,31,False,baseline,cp,0.05,61,0,False,0,0,61,0,0.0,0.0
"(80, 20)",high,False,0.012,False,31,False,vs_right,cp,0.05,61,13,True,4,9,41,7,0.18,0.6363636363636364
"(80, 20)",high,False,0.012,False,31,False,vs_left,cp,0.05,60,10,True,4,6,43,7,0.12244897959183673,0.6363636363636364
"(80, 20)",high,False,0.012,False,31,False,difference,cp,0.05,57,0,False,0,0,50,7,0.0,1.0
"(80, 20)",high,False,0.02,True,86,True,baseline,cp,0.05,12,0,False,0,0,12,0,0.0,0.0
"(80, 20)",high,False,0.02,True,86,True,vs_right,cp,0.05,8,2,True,2,0,4,2,0.0,0.5
"(80, 20)",high,False,0.02,True,86,True,vs_left,cp,0.05,6,2,True,2,0,4,0,0.0,0.0
"(80, 20)",high,False,0.02,True,86,True,difference,cp,0.05,8,0,False,0,0,4,4,0.0,1.0
"(80, 20)",high,False,0.02,True,86,False,baseline,cp,0.05,46,0,False,0,0,46,0,0.0,0.0
"(80, 20)",high,False,0.02,True,86,False,vs_right,cp,0.05,29,4,True,3,1,25,0,0.038461538461538464,0.0
"(80, 20)",high,False,0.02,True,86,False,vs_left,cp,0.05,24,4,True,2,2,20,0,0.09090909090909091,0.0
"(80, 20)",high,False,0.02,True,86,False,difference,cp,0.05,41,0,False,0,0,37,4,0.0,1.0
"(80, 20)",high,False,0.02,True,64,True,baseline,cp,0.05,5,0,False,0,0,5,0,0.0,0.0
"(80, 20)",high,False,0.02,True,64,True,vs_right,cp,0.05,4,2,True,2,0,2,0,0.0,0.0
"(80, 20)",high,False,0.02,True,64,True,vs_left,cp,0.05,6,2,True,2,0,4,0,0.0,0.0
"(80, 20)",high,False,0.02,True,64,True,difference,cp,0.05,6,0,False,0,0,2,4,0.0,1.0
"(80, 20)",high,False,0.02,True,64,False,baseline,cp,0.05,31,0,False,0,0,31,0,0.0,0.0
"(80, 20)",high,False,0.02,True,64,False,vs_right,cp,0.05,25,4,True,2,2,21,0,0.08695652173913043,0.0
"(80, 20)",high,False,0.02,True,64,False,vs_left,cp,0.05,22,4,True,2,2,18,0,0.1,0.0
"(80, 20)",high,False,0.02,True,64,False,difference,cp,0.05,34,0,False,0,0,30,4,0.0,1.0
"(80, 20)",high,False,0.02,True,31,True,baseline,cp,0.05,5,0,False,0,0,5,0,0.0,0.0
"(80, 20)",high,False,0.02,True,31,True,vs_right,cp,0.05,14,5,True,4,1,3,6,0.25,0.6
"(80, 20)",high,False,0.02,True,31,True,vs_left,cp,0.05,14,3,True,3,0,3,8,0.0,0.7272727272727273
"(80, 20)",high,False,0.02,True,31,True,difference,cp,0.05,7,0,False,0,0,1,6,0.0,1.0
"(80, 20)",high,False,0.02,True,31,False,baseline,cp,0.05,20,0,False,0,0,20,0,0.0,0.0
"(80, 20)",high,False,0.02,True,31,False,vs_right,cp,0.05,35,13,True,4,9,16,6,0.36,0.6
"(80, 20)",high,False,0.02,True,31,False,vs_left,cp,0.05,31,8,True,4,4,16,7,0.2,0.6363636363636364
"(80, 20)",high,False,0.02,True,31,False,difference,cp,0.05,27,0,False,0,0,21,6,0.0,1.0
"(80, 20)",high,False,0.02,False,86,True,baseline,cp,0.05,26,0,False,0,0,26,0,0.0,0.0
"(80, 20)",high,False,0.02,False,86,True,vs_right,cp,0.05,22,2,True,2,0,18,2,0.0,0.5
"(80, 20)",high,False,0.02,False,86,True,vs_left,cp,0.05,29,2,True,2,0,27,0,0.0,0.0
"(80, 20)",high,False,0.02,False,86,True,difference,cp,0.05,29,0,False,0,0,25,4,0.0,1.0
"(80, 20)",high,False,0.02,False,86,False,baseline,cp,0.05,91,0,False,0,0,91,0,0.0,0.0
"(80, 20)",high,False,0.02,False,86,False,vs_right,cp,0.05,71,4,True,3,1,67,0,0.014705882352941176,0.0
"(80, 20)",high,False,0.02,False,86,False,vs_left,cp,0.05,73,4,True,2,2,69,0,0.028169014084507043,0.0
"(80, 20)",high,False,0.02,False,86,False,difference,cp,0.05,93,0,False,0,0,89,4,0.0,1.0
"(80, 20)",high,False,0.02,False,64,True,baseline,cp,0.05,17,0,False,0,0,17,0,0.0,0.0
"(80, 20)",high,False,0.02,False,64,True,vs_right,cp,0.05,14,2,True,2,0,12,0,0.0,0.0
"(80, 20)",high,False,0.02,False,64,True,vs_left,cp,0.05,25,2,True,2,0,23,0,0.0,0.0
"(80, 20)",high,False,0.02,False,64,True,difference,cp,0.05,19,0,False,0,0,15,4,0.0,1.0
"(80, 20)",high,False,0.02,False,64,False,baseline,cp,0.05,66,0,False,0,0,66,0,0.0,0.0
"(80, 20)",high,False,0.02,False,64,False,vs_right,cp,0.05,59,4,True,2,2,55,0,0.03508771929824561,0.0
"(80, 20)",high,False,0.02,False,64,False,vs_left,cp,0.05,64,4,True,2,2,60,0,0.03225806451612903,0.0
"(80, 20)",high,False,0.02,False,64,False,difference,cp,0.05,70,0,False,0,0,66,4,0.0,1.0
"(80, 20)",high,False,0.02,False,31,True,baseline,cp,0.05,10,0,False,0,0,10,0,0.0,0.0
"(80, 20)",high,False,0.02,False,31,True,vs_right,cp,0.05,20,5,True,4,1,9,6,0.1,0.6
"(80, 20)",high,False,0.02,False,31,True,vs_left,cp,0.05,21,3,True,3,0,10,8,0.0,0.7272727272727273
"(80, 20)",high,False,0.02,False,31,True,difference,cp,0.05,10,0,False,0,0,4,6,0.0,1.0
"(80, 20)",high,False,0.02,False,31,False,baseline,cp,0.05,36,0,False,0,0,36,0,0.0,0.0
"(80, 20)",high,False,0.02,False,31,False,vs_right,cp,0.05,53,13,True,4,9,34,6,0.20930232558139536,0.6
"(80, 20)",high,False,0.02,False,31,False,vs_left,cp,0.05,52,8,True,4,4,37,7,0.0975609756097561,0.6363636363636364
"(80, 20)",high,False,0.02,False,31,False,difference,cp,0.05,45,0,False,0,0,39,6,0.0,1.0
"(80, 20)",low,True,0.004,True,86,True,baseline,mc_w,0.0053239713749995,1764,10,False,0,10,1754,0,0.005668934240362812,0.0
"(80, 20)",low,True,0.004,True,86,True,vs_right,mc_w,0.0053239713749995,1764,551,True,500,51,649,564,0.07285714285714286,0.5300751879699248
"(80, 20)",low,True,0.004,True,86,True,vs_left,mc_w,0.0053239713749995,1764,507,True,497,10,690,567,0.014285714285714285,0.5328947368421053
"(80, 20)",low,True,0.004,True,86,True,difference,mc_w,0.0053239713749995,1764,70,False,61,9,691,1003,0.012857142857142857,0.9426691729323309
"(80, 20)",low,True,0.004,True,86,False,baseline,mc_w,0.0030378442357353,5418,23,False,0,23,5395,0,0.004245108896271687,0.0
"(80, 20)",low,True,0.004,True,86,False,vs_right,mc_w,0.0030378442357353,5418,1286,True,463,823,3531,601,0.18902158934313276,0.5648496240601504
"(80, 20)",low,True,0.004,True,86,False,vs_left,mc_w,0.0030378442357353,5418,1216,True,462,754,3600,602,0.1731740927882407,0.5657894736842105
"(80, 20)",low,True,0.004,True,86,False,difference,mc_w,0.0030378442357353,5418,76,False,31,45,4309,1033,0.01033532384014699,0.9708646616541353
"(80, 20)",low,True,0.004,True,64,True,baseline,mc_w,0.0066401589407466,1134,11,False,0,11,1123,0,0.009700176366843033,0.0
"(80, 20)",low,True,0.004,True,64,True,vs_right,mc_w,0.0066401589407466,1134,404,True,358,46,404,326,0.10222222222222223,0.4766081871345029
"(80, 20)",low,True,0.004,True,64,True,vs_left,mc_w,0.0066401589407466,1134,363,True,354,9,441,330,0.02,0.4824561403508772
"(80, 20)",low,True,0.004,True,64,True,difference,mc_w,0.0066401589407466,1134,39,False,28,11,439,656,0.024444444444444446,0.9590643274853801
"(80, 20)",low,True,0.004,True,64,False,baseline,mc_w,0.0035214760613688,4032,25,False,0,25,4007,0,0.006200396825396825,0.0
"(80, 20)",low,True,0.004,True,64,False,vs_right,mc_w,0.0035214760613688,4032,973,True,327,646,2702,357,0.1929510155316607,0.5219298245614035
"(80, 20)",low,True,0.004,True,64,False,vs_left,mc_w,0.0035214760613688,4032,904,True,315,589,2759,369,0.17592592592592593,0.5394736842105263
"(80, 20)",low,True,0.004,True,64,False,difference,mc_w,0.0035214760613688,4032,57,False,15,42,3306,669,0.012544802867383513,0.9780701754385965
"(80, 20)",low,True,0.004,True,31,True,baseline,mc_w,0.0099602384111199,504,0,False,0,0,504,0,0.0,0.0
"(80, 20)",low,True,0.004,True,31,True,vs_right,mc_w,0.0099602384111199,504,189,True,157,32,168,147,0.16,0.48355263157894735
"(80, 20)",low,True,0.004,True,31,True,vs_left,mc_w,0.0099602384111199,504,159,True,150,9,191,154,0.045,0.506578947368421
"(80, 20)",low,True,0.004,True,31,True,difference,mc_w,0.0099602384111199,504,26,True,21,5,195,283,0.025,0.930921052631579
"(80, 20)",low,True,0.004,True,31,False,baseline,mc_w,0.0050598061726576,1953,3,False,0,3,1950,0,0.0015360983102918587,0.0
"(80, 20)",low,True,0.004,True,31,False,vs_right,mc_w,0.0050598061726576,1953,502,True,145,357,1292,159,0.21649484536082475,0.5230263157894737
"(80, 20)",low,True,0.004,True,31,False,vs_left,mc_w,0.0050598061726576,1953,446,True,137,309,1340,167,0.1873862947240752,0.5493421052631579
"(80, 20)",low,True,0.004,True,31,False,difference,mc_w,0.0050598061726576,1953,43,False,14,29,1620,290,0.01758641600970285,0.9539473684210527
"(80, 20)",low,True,0.004,False,86,True,baseline,mc_w,0.0037646162621052,3528,11,False,0,11,3517,0,0.0031179138321995466,0.0
"(80, 20)",low,True,0.004,False,86,True,vs_right,mc_w,0.0037646162621052,3528,513,True,475,38,2426,589,0.015422077922077922,0.5535714285714286
"(80, 20)",low,True,0.004,False,86,True,vs_left,mc_w,0.0037646162621052,3528,486,True,472,14,2450,592,0.005681818181818182,0.556390977443609
"(80, 20)",low,True,0.004,False,86,True,difference,mc_w,0.0037646162621052,3528,51,False,40,11,2453,1024,0.004464285714285714,0.9624060150375939
"(80, 20)",low,True,0.004,False,86,False,baseline,mc_w,0.0021480802592769,10836,27,False,0,27,10809,0,0.0024916943521594683,0.0
"(80, 20)",low,True,0.004,False,86,False,vs_right,mc_w,0.0021480802592769,10836,1170,True,432,738,9034,632,0.07552189930413426,0.5939849624060151
"(80, 20)",low,True,0.004,False,86,False,vs_left,mc_w,0.0021480802592769,10836,1127,True,430,697,9075,634,0.07132623823168235,0.5958646616541353
"(80, 20)",low,True,0.004,False,86,False,difference,mc_w,0.0021480802592769,10836,66,False,22,44,9728,1042,0.0045026606631191155,0.9793233082706767
"(80, 20)",low,True,0.004,False,64,True,baseline,mc_w,0.0046953014151584,2268,11,False,0,11,2257,0,0.0048500881834215165,0.0
"(80, 20)",low,True,0.004,False,64,True,vs_right,mc_w,0.0046953014151584,2268,367,True,339,28,1556,345,0.017676767676767676,0.5043859649122807
"(80, 20)",low,True,0.004,False,64,True,vs_left,mc_w,0.0046953014151584,2268,335,True,326,9,1575,358,0.005681818181818182,0.5233918128654971
"(80, 20)",low,True,0.004,False,64,True,difference,mc_w,0.0046953014151584,2268,34,False,23,11,1573,661,0.006944444444444444,0.966374269005848
"(80, 20)",low,True,0.004,False,64,False,baseline,mc_w,0.0024900596027799,8064,28,False,0,28,8036,0,0.003472222222222222,0.0
"(80, 20)",low,True,0.004,False,64,False,vs_right,mc_w,0.0024900596027799,8064,892,True,306,586,6794,378,0.07940379403794037,0.5526315789473685
"(80, 20)",low,True,0.004,False,64,False,vs_left,mc_w,0.0024900596027799,8064,851,True,303,548,6832,381,0.07425474254742548,0.5570175438596491
"(80, 20)",low,True,0.004,False,64,False,difference,mc_w,0.0024900596027799,8064,49,False,13,36,7344,671,0.004878048780487805,0.9809941520467836
"(80, 20)",low,True,0.004,False,31,True,baseline,mc_w,0.0070429521227376,1008,0,False,0,0,1008,0,0.0,0.0
"(80, 20)",low,True,0.004,False,31,True,vs_right,mc_w,0.0070429521227376,1008,184,True,154,30,674,150,0.04261363636363636,0.4934210526315789
"(80, 20)",low,True,0.004,False,31,True,vs_left,mc_w,0.0070429521227376,1008,154,True,146,8,696,158,0.011363636363636364,0.5197368421052632
"(80, 20)",low,True,0.004,False,31,True,difference,mc_w,0.0070429521227376,1008,22,False,18,4,700,286,0.005681818181818182,0.9407894736842105
"(80, 20)",low,True,0.004,False,31,False,baseline,mc_w,0.0035778232561757,3906,9,False,0,9,3897,0,0.002304147465437788,0.0
"(80, 20)",low,True,0.004,False,31,False,vs_right,mc_w,0.0035778232561757,3906,464,True,138,326,3276,166,0.09050527484730705,0.5460526315789473
"(80, 20)",low,True,0.004,False,31,False,vs_left,mc_w,0.0035778232561757,3906,424,True,129,295,3307,175,0.08189894503053859,0.5756578947368421
"(80, 20)",low,True,0.004,False,31,False,difference,mc_w,0.0035778232561757,3906,32,False,7,25,3577,297,0.00694058856191005,0.9769736842105263
"(80, 20)",low,True,0.012,True,86,True,baseline,mc_w,0.0092213889195414,588,0,False,0,0,588,0,0.0,0.0
"(80, 20)",low,True,0.012,True,86,True,vs_right,mc_w,0.0092213889195414,588,194,True,168,26,226,168,0.10317460317460317,0.5
"(80, 20)",low,True,0.012,True,86,True,vs_left,mc_w,0.0092213889195414,588,183,True,183,0,252,153,0.0,0.45535714285714285
"(80, 20)",low,True,0.012,True,86,True,difference,mc_w,0.0092213889195414,588,29,False,27,2,250,309,0.007936507936507936,0.9196428571428571
"(80, 20)",low,True,0.012,True,86,False,baseline,mc_w,0.0052617005617739,1806,0,False,0,0,1806,0,0.0,0.0
"(80, 20)",low,True,0.012,True,86,False,vs_right,mc_w,0.0052617005617739,1806,445,True,160,285,1185,176,0.19387755102040816,0.5238095238095238
"(80, 20)",low,True,0.012,True,86,False,vs_left,mc_w,0.0052617005617739,1806,426,True,164,262,1208,172,0.1782312925170068,0.5119047619047619
"(80, 20)",low,True,0.012,True,86,False,difference,mc_w,0.0052617005617739,1806,27,False,14,13,1457,322,0.008843537414965987,0.9583333333333334
"(80, 20)",low,True,0.012,True,64,True,baseline,mc_w,0.0115010926557059,378,2,False,0,2,376,0,0.005291005291005291,0.0
"(80, 20)",low,True,0.012,True,64,True,vs_right,mc_w,0.0115010926557059,378,144,True,123,21,141,93,0.12962962962962962,0.4305555555555556
"(80, 20)",low,True,0.012,True,64,True,vs_left,mc_w,0.0115010926557059,378,126,True,126,0,162,90,0.0,0.4166666666666667
"(80, 20)",low,True,0.012,True,64,True,difference,mc_w,0.0115010926557059,378,16,False,12,4,158,204,0.024691358024691357,0.9444444444444444
"(80, 20)",low,True,0.012,True,64,False,baseline,mc_w,0.0060993754559283,1344,2,False,0,2,1342,0,0.001488095238095238,0.0
"(80, 20)",low,True,0.012,True,64,False,vs_right,mc_w,0.0060993754559283,1344,339,True,112,227,901,104,0.20124113475177305,0.48148148148148145
"(80, 20)",low,True,0.012,True,64,False,vs_left,mc_w,0.0060993754559283,1344,330,True,116,214,914,100,0.18971631205673758,0.46296296296296297
"(80, 20)",low,True,0.012,True,64,False,difference,mc_w,0.0060993754559283,1344,15,False,4,11,1117,212,0.00975177304964539,0.9814814814814815
"(80, 20)",low,True,0.012,True,31,True,baseline,mc_w,0.0172516389835588,168,0,False,0,0,168,0,0.0,0.0
"(80, 20)",low,True,0.012,True,31,True,vs_right,mc_w,0.0172516389835588,168,69,True,55,14,58,41,0.19444444444444445,0.4270833333333333
"(80, 20)",low,True,0.012,True,31,True,vs_left,mc_w,0.0172516389835588,168,53,True,53,0,72,43,0.0,0.4479166666666667
"(80, 20)",low,True,0.012,True,31,True,difference,mc_w,0.0172516389835588,168,8,False,6,2,70,90,0.027777777777777776,0.9375
"(80, 20)",low,True,0.012,True,31,False,baseline,mc_w,0.0087638413674936,651,0,False,0,0,651,0,0.0,0.0
"(80, 20)",low,True,0.012,True,31,False,vs_right,mc_w,0.0087638413674936,651,184,True,48,136,419,48,0.24504504504504504,0.5
"(80, 20)",low,True,0.012,True,31,False,vs_left,mc_w,0.0087638413674936,651,162,True,50,112,443,46,0.2018018018018018,0.4791666666666667
"(80, 20)",low,True,0.012,True,31,False,difference,mc_w,0.0087638413674936,651,16,False,6,10,545,90,0.018018018018018018,0.9375
"(80, 20)",low,True,0.012,False,86,True,baseline,mc_w,0.0065205066369662,1176,0,False,0,0,1176,0,0.0,0.0
"(80, 20)",low,True,0.012,False,86,True,vs_right,mc_w,0.0065205066369662,1176,184,True,162,22,818,174,0.02619047619047619,0.5178571428571429
"(80, 20)",low,True,0.012,False,86,True,vs_left,mc_w,0.0065205066369662,1176,181,True,177,4,836,159,0.004761904761904762,0.4732142857142857
"(80, 20)",low,True,0.012,False,86,True,difference,mc_w,0.0065205066369662,1176,20,False,16,4,836,320,0.004761904761904762,0.9523809523809523
"(80, 20)",low,True,0.012,False,86,False,baseline,mc_w,0.0037205841478033,3612,0,False,0,0,3612,0,0.0,0.0
