amplitude,noise_filter,band_pass,window_size,density,location,condition,method,crit_p_val,total,positives,global_significant,TP,FP,TN,FN,precision,recall,F1
6020,0.1,False,0.004,31,False,vs_right,w,0.0035921060405354,3906,216,True,100,116,3486,204,0.46296296296296297,0.32894736842105265,0.3846153846153846
6020,0.1,False,0.004,31,False,vs_left,w,0.0035921060405354,3906,189,False,115,74,3528,189,0.6084656084656085,0.3782894736842105,0.46653144016227177
6020,0.1,False,0.004,31,False,difference,w,0.0035921060405354,3906,10,False,7,3,3599,297,0.7,0.023026315789473683,0.044585987261146494
6020,0.1,False,0.012,86,True,baseline,w,0.0065995459668556,1176,0,False,0,0,840,336,1.0,0.0,0.0
6020,0.1,False,0.012,86,True,vs_right,w,0.0065995459668556,1176,121,True,118,3,837,218,0.9752066115702479,0.35119047619047616,0.5164113785557987
6020,0.1,False,0.012,86,True,vs_left,w,0.0065995459668556,1176,134,True,134,0,840,202,1.0,0.39880952380952384,0.5702127659574469
6020,0.1,False,0.012,86,True,difference,w,0.0065995459668556,1176,9,False,8,1,839,328,0.8888888888888888,0.023809523809523808,0.0463768115942029
6020,0.1,False,0.012,86,False,baseline,w,0.0037656837841065,3612,0,False,0,0,3276,336,1.0,0.0,0.0
6020,0.1,False,0.012,86,False,vs_right,w,0.0037656837841065,3612,184,True,105,79,3197,231,0.5706521739130435,0.3125,0.40384615384615385
6020,0.1,False,0.012,86,False,vs_left,w,0.0037656837841065,3612,162,False,118,44,3232,218,0.7283950617283951,0.35119047619047616,0.4738955823293172
6020,0.1,False,0.012,86,False,difference,w,0.0037656837841065,3612,8,False,8,0,3276,328,1.0,0.023809523809523808,0.046511627906976744
6020,0.1,False,0.012,64,True,baseline,w,0.0082310799720799,756,0,False,0,0,540,216,1.0,0.0,0.0
6020,0.1,False,0.012,64,True,vs_right,w,0.0082310799720799,756,95,True,92,3,537,124,0.968421052631579,0.42592592592592593,0.5916398713826366
6020,0.1,False,0.012,64,True,vs_left,w,0.0082310799720799,756,98,True,98,0,540,118,1.0,0.4537037037037037,0.6242038216560509
6020,0.1,False,0.012,64,True,difference,w,0.0082310799720799,756,6,False,6,0,540,210,1.0,0.027777777777777776,0.05405405405405406
6020,0.1,False,0.012,64,False,baseline,w,0.0043651893485598,2688,2,False,0,2,2470,216,0.0,0.0,
6020,0.1,False,0.012,64,False,vs_right,w,0.0043651893485598,2688,153,True,83,70,2402,133,0.5424836601307189,0.38425925925925924,0.4498644986449864
6020,0.1,False,0.012,64,False,vs_left,w,0.0043651893485598,2688,124,False,88,36,2436,128,0.7096774193548387,0.4074074074074074,0.5176470588235293
6020,0.1,False,0.012,64,False,difference,w,0.0043651893485598,2688,6,False,6,0,2472,210,1.0,0.027777777777777776,0.05405405405405406
6020,0.1,False,0.012,31,True,baseline,w,0.0123466199581198,336,2,False,0,2,238,96,0.0,0.0,
6020,0.1,False,0.012,31,True,vs_right,w,0.0123466199581198,336,42,True,39,3,237,57,0.9285714285714286,0.40625,0.5652173913043478
6020,0.1,False,0.012,31,True,vs_left,w,0.0123466199581198,336,45,True,45,0,240,51,1.0,0.46875,0.6382978723404256
6020,0.1,False,0.012,31,True,difference,w,0.0123466199581198,336,5,False,5,0,240,91,1.0,0.052083333333333336,0.09900990099009901
6020,0.1,False,0.012,31,False,baseline,w,0.0062720892108172,1302,0,False,0,0,1206,96,1.0,0.0,0.0
6020,0.1,False,0.012,31,False,vs_right,w,0.0062720892108172,1302,72,True,36,36,1170,60,0.5,0.375,0.42857142857142855
6020,0.1,False,0.012,31,False,vs_left,w,0.0062720892108172,1302,74,True,42,32,1174,54,0.5675675675675675,0.4375,0.4941176470588235
6020,0.1,False,0.012,31,False,difference,w,0.0062720892108172,1302,6,False,4,2,1204,92,0.6666666666666666,0.041666666666666664,0.0784313725490196
6020,0.1,False,0.02,86,True,baseline,w,0.0084515425472851,728,0,False,0,0,504,224,1.0,0.0,0.0
6020,0.1,False,0.02,86,True,vs_right,w,0.0084515425472851,728,62,True,62,0,504,162,1.0,0.2767857142857143,0.43356643356643354
6020,0.1,False,0.02,86,True,vs_left,w,0.0084515425472851,728,63,True,63,0,504,161,1.0,0.28125,0.43902439024390244
6020,0.1,False,0.02,86,True,difference,w,0.0084515425472851,728,5,False,4,1,503,220,0.8,0.017857142857142856,0.034934497816593885
6020,0.1,False,0.02,86,False,baseline,w,0.0048224282217041,2236,0,False,0,0,2012,224,1.0,0.0,0.0
6020,0.1,False,0.02,86,False,vs_right,w,0.0048224282217041,2236,93,False,52,41,1971,172,0.5591397849462365,0.23214285714285715,0.32807570977917977
6020,0.1,False,0.02,86,False,vs_left,w,0.0048224282217041,2236,58,False,45,13,1999,179,0.7758620689655172,0.20089285714285715,0.3191489361702128
6020,0.1,False,0.02,86,False,difference,w,0.0048224282217041,2236,3,False,2,1,2011,222,0.6666666666666666,0.008928571428571428,0.01762114537444934
6020,0.1,False,0.02,64,True,baseline,w,0.0105409255338945,468,0,False,0,0,324,144,1.0,0.0,0.0
6020,0.1,False,0.02,64,True,vs_right,w,0.0105409255338945,468,49,True,49,0,324,95,1.0,0.3402777777777778,0.5077720207253886
6020,0.1,False,0.02,64,True,vs_left,w,0.0105409255338945,468,51,True,51,0,324,93,1.0,0.3541666666666667,0.5230769230769231
6020,0.1,False,0.02,64,True,difference,w,0.0105409255338945,468,2,False,2,0,324,142,1.0,0.013888888888888888,0.0273972602739726
6020,0.1,False,0.02,64,False,baseline,w,0.0055901699437494,1664,0,False,0,0,1520,144,1.0,0.0,0.0
6020,0.1,False,0.02,64,False,vs_right,w,0.0055901699437494,1664,79,False,44,35,1485,100,0.5569620253164557,0.3055555555555556,0.39461883408071746
6020,0.1,False,0.02,64,False,vs_left,w,0.0055901699437494,1664,46,False,33,13,1507,111,0.717391304347826,0.22916666666666666,0.34736842105263155
6020,0.1,False,0.02,64,False,difference,w,0.0055901699437494,1664,2,False,2,0,1520,142,1.0,0.013888888888888888,0.0273972602739726
6020,0.1,False,0.02,31,True,baseline,w,0.0158113883008418,208,0,False,0,0,144,64,1.0,0.0,0.0
6020,0.1,False,0.02,31,True,vs_right,w,0.0158113883008418,208,23,True,19,4,140,45,0.8260869565217391,0.296875,0.43678160919540227
6020,0.1,False,0.02,31,True,vs_left,w,0.0158113883008418,208,29,True,29,0,144,35,1.0,0.453125,0.6236559139784946
6020,0.1,False,0.02,31,True,difference,w,0.0158113883008418,208,2,False,2,0,144,62,1.0,0.03125,0.06060606060606061
6020,0.1,False,0.02,31,False,baseline,w,0.0080321932890249,806,1,False,0,1,741,64,0.0,0.0,
6020,0.1,False,0.02,31,False,vs_right,w,0.0080321932890249,806,39,False,18,21,721,46,0.46153846153846156,0.28125,0.34951456310679613
6020,0.1,False,0.02,31,False,vs_left,w,0.0080321932890249,806,24,False,20,4,738,44,0.8333333333333334,0.3125,0.45454545454545453
6020,0.1,False,0.02,31,False,difference,w,0.0080321932890249,806,0,False,0,0,742,64,1.0,0.0,0.0
6020,0.2,True,0.004,86,True,baseline,w,0.0037796447300922,3528,2,False,2,0,2464,1062,1.0,0.0018796992481203006,0.00375234521575985
6020,0.2,True,0.004,86,True,vs_right,w,0.0037796447300922,3528,508,True,464,44,2420,600,0.9133858267716536,0.43609022556390975,0.5903307888040713
6020,0.2,True,0.004,86,True,vs_left,w,0.0037796447300922,3528,484,True,462,22,2442,602,0.9545454545454546,0.4342105263157895,0.5968992248062016
6020,0.2,True,0.004,86,True,difference,w,0.0037796447300922,3528,23,False,21,2,2462,1043,0.9130434782608695,0.019736842105263157,0.03863845446182152
6020,0.2,True,0.004,86,False,baseline,w,0.0021566554640687,10836,10,False,2,8,9764,1062,0.2,0.0018796992481203006,0.0037243947858473
6020,0.2,True,0.004,86,False,vs_right,w,0.0021566554640687,10836,1105,True,408,697,9075,656,0.36923076923076925,0.38345864661654133,0.37621023513139695
6020,0.2,True,0.004,86,False,vs_left,w,0.0021566554640687,10836,1011,True,422,589,9183,642,0.41740850642927796,0.3966165413533835,0.4067469879518073
6020,0.2,True,0.004,86,False,difference,w,0.0021566554640687,10836,12,False,10,2,9770,1054,0.8333333333333334,0.009398496240601503,0.018587360594795536
6020,0.2,True,0.004,64,True,baseline,w,0.0047140452079103,2268,0,False,0,0,1584,684,1.0,0.0,0.0
6020,0.2,True,0.004,64,True,vs_right,w,0.0047140452079103,2268,367,True,332,35,1549,352,0.9046321525885559,0.4853801169590643,0.6317792578496669
6020,0.2,True,0.004,64,True,vs_left,w,0.0047140452079103,2268,357,True,332,25,1559,352,0.9299719887955182,0.4853801169590643,0.637848222862632
6020,0.2,True,0.004,64,True,difference,w,0.0047140452079103,2268,15,False,15,0,1584,669,1.0,0.021929824561403508,0.04291845493562232
6020,0.2,True,0.004,64,False,baseline,w,0.0025,8064,6,False,0,6,7374,684,0.0,0.0,
6020,0.2,True,0.004,64,False,vs_right,w,0.0025,8064,852,True,295,557,6823,389,0.34624413145539906,0.43128654970760233,0.3841145833333333
6020,0.2,True,0.004,64,False,vs_left,w,0.0025,8064,784,True,300,484,6896,384,0.3826530612244898,0.43859649122807015,0.4087193460490463
6020,0.2,True,0.004,64,False,difference,w,0.0025,8064,11,False,7,4,7376,677,0.6363636363636364,0.01023391812865497,0.020143884892086333
6020,0.2,True,0.004,31,True,baseline,w,0.0070710678118654,1008,2,False,0,2,702,304,0.0,0.0,
6020,0.2,True,0.004,31,True,vs_right,w,0.0070710678118654,1008,163,True,143,20,684,161,0.8773006134969326,0.47039473684210525,0.6124197002141327
6020,0.2,True,0.004,31,True,vs_left,w,0.0070710678118654,1008,155,True,148,7,697,156,0.9548387096774194,0.4868421052631579,0.644880174291939
6020,0.2,True,0.004,31,True,difference,w,0.0070710678118654,1008,13,False,11,2,702,293,0.8461538461538461,0.03618421052631579,0.0694006309148265
6020,0.2,True,0.004,31,False,baseline,w,0.0035921060405354,3906,4,False,0,4,3598,304,0.0,0.0,
6020,0.2,True,0.004,31,False,vs_right,w,0.0035921060405354,3906,412,True,129,283,3319,175,0.3131067961165049,0.4243421052631579,0.36033519553072624
6020,0.2,True,0.004,31,False,vs_left,w,0.0035921060405354,3906,370,True,131,239,3363,173,0.35405405405405405,0.4309210526315789,0.3887240356083086
6020,0.2,True,0.004,31,False,difference,w,0.0035921060405354,3906,14,False,6,8,3594,298,0.42857142857142855,0.019736842105263157,0.03773584905660377
6020,0.2,True,0.012,86,True,baseline,w,0.0065995459668556,1176,0,False,0,0,840,336,1.0,0.0,0.0
6020,0.2,True,0.012,86,True,vs_right,w,0.0065995459668556,1176,171,True,157,14,826,179,0.9181286549707602,0.46726190476190477,0.6193293885601578
6020,0.2,True,0.012,86,True,vs_left,w,0.0065995459668556,1176,168,True,166,2,838,170,0.9880952380952381,0.49404761904761907,0.6587301587301587
6020,0.2,True,0.012,86,True,difference,w,0.0065995459668556,1176,6,False,6,0,840,330,1.0,0.017857142857142856,0.03508771929824561
6020,0.2,True,0.012,86,False,baseline,w,0.0037656837841065,3612,2,False,0,2,3274,336,0.0,0.0,
6020,0.2,True,0.012,86,False,vs_right,w,0.0037656837841065,3612,399,True,152,247,3029,184,0.38095238095238093,0.4523809523809524,0.41360544217687073
6020,0.2,True,0.012,86,False,vs_left,w,0.0037656837841065,3612,351,True,148,203,3073,188,0.42165242165242167,0.44047619047619047,0.4308588064046579
6020,0.2,True,0.012,86,False,difference,w,0.0037656837841065,3612,2,False,2,0,3276,334,1.0,0.005952380952380952,0.011834319526627219
6020,0.2,True,0.012,64,True,baseline,w,0.0082310799720799,756,0,False,0,0,540,216,1.0,0.0,0.0
6020,0.2,True,0.012,64,True,vs_right,w,0.0082310799720799,756,126,True,116,10,530,100,0.9206349206349206,0.5370370370370371,0.6783625730994152
6020,0.2,True,0.012,64,True,vs_left,w,0.0082310799720799,756,125,True,123,2,538,93,0.984,0.5694444444444444,0.7214076246334311
6020,0.2,True,0.012,64,True,difference,w,0.0082310799720799,756,6,False,6,0,540,210,1.0,0.027777777777777776,0.05405405405405406
6020,0.2,True,0.012,64,False,baseline,w,0.0043651893485598,2688,0,False,0,0,2472,216,1.0,0.0,0.0
6020,0.2,True,0.012,64,False,vs_right,w,0.0043651893485598,2688,301,True,110,191,2281,106,0.3654485049833887,0.5092592592592593,0.4255319148936171
6020,0.2,True,0.012,64,False,vs_left,w,0.0043651893485598,2688,276,True,106,170,2302,110,0.38405797101449274,0.49074074074074076,0.43089430894308944
6020,0.2,True,0.012,64,False,difference,w,0.0043651893485598,2688,2,False,2,0,2472,214,1.0,0.009259259259259259,0.018348623853211007
6020,0.2,True,0.012,31,True,baseline,w,0.0123466199581198,336,0,False,0,0,240,96,1.0,0.0,0.0
6020,0.2,True,0.012,31,True,vs_right,w,0.0123466199581198,336,58,True,50,8,232,46,0.8620689655172413,0.5208333333333334,0.6493506493506493
6020,0.2,True,0.012,31,True,vs_left,w,0.0123466199581198,336,56,True,54,2,238,42,0.9642857142857143,0.5625,0.7105263157894737
6020,0.2,True,0.012,31,True,difference,w,0.0123466199581198,336,2,False,2,0,240,94,1.0,0.020833333333333332,0.04081632653061225
6020,0.2,True,0.012,31,False,baseline,w,0.0062720892108172,1302,0,False,0,0,1206,96,1.0,0.0,0.0
6020,0.2,True,0.012,31,False,vs_right,w,0.0062720892108172,1302,141,True,43,98,1108,53,0.3049645390070922,0.4479166666666667,0.3628691983122363
6020,0.2,True,0.012,31,False,vs_left,w,0.0062720892108172,1302,135,True,48,87,1119,48,0.35555555555555557,0.5,0.41558441558441556
6020,0.2,True,0.012,31,False,difference,w,0.0062720892108172,1302,8,False,2,6,1200,94,0.25,0.020833333333333332,0.038461538461538464
6020,0.2,True,0.02,86,True,baseline,w,0.0084515425472851,728,0,False,0,0,504,224,1.0,0.0,0.0
6020,0.2,True,0.02,86,True,vs_right,w,0.0084515425472851,728,94,True,87,7,497,137,0.925531914893617,0.38839285714285715,0.5471698113207547
6020,0.2,True,0.02,86,True,vs_left,w,0.0084515425472851,728,86,True,86,0,504,138,1.0,0.38392857142857145,0.5548387096774194
6020,0.2,True,0.02,86,True,difference,w,0.0084515425472851,728,0,False,0,0,504,224,1.0,0.0,0.0
6020,0.2,True,0.02,86,False,baseline,w,0.0048224282217041,2236,0,False,0,0,2012,224,1.0,0.0,0.0
6020,0.2,True,0.02,86,False,vs_right,w,0.0048224282217041,2236,201,True,80,121,1891,144,0.39800995024875624,0.35714285714285715,0.3764705882352941
6020,0.2,True,0.02,86,False,vs_left,w,0.0048224282217041,2236,127,True,63,64,1948,161,0.49606299212598426,0.28125,0.358974358974359
6020,0.2,True,0.02,86,False,difference,w,0.0048224282217041,2236,0,False,0,0,2012,224,1.0,0.0,0.0
6020,0.2,True,0.02,64,True,baseline,w,0.0105409255338945,468,0,False,0,0,324,144,1.0,0.0,0.0
6020,0.2,True,0.02,64,True,vs_right,w,0.0105409255338945,468,69,True,64,5,319,80,0.927536231884058,0.4444444444444444,0.6009389671361502
6020,0.2,True,0.02,64,True,vs_left,w,0.0105409255338945,468,66,True,66,0,324,78,1.0,0.4583333333333333,0.6285714285714286
6020,0.2,True,0.02,64,True,difference,w,0.0105409255338945,468,0,False,0,0,324,144,1.0,0.0,0.0
6020,0.2,True,0.02,64,False,baseline,w,0.0055901699437494,1664,0,False,0,0,1520,144,1.0,0.0,0.0
6020,0.2,True,0.02,64,False,vs_right,w,0.0055901699437494,1664,154,True,56,98,1422,88,0.36363636363636365,0.3888888888888889,0.3758389261744966
6020,0.2,True,0.02,64,False,vs_left,w,0.0055901699437494,1664,105,True,46,59,1461,98,0.4380952380952381,0.3194444444444444,0.36947791164658633
6020,0.2,True,0.02,64,False,difference,w,0.0055901699437494,1664,0,False,0,0,1520,144,1.0,0.0,0.0
6020,0.2,True,0.02,31,True,baseline,w,0.0158113883008418,208,0,False,0,0,144,64,1.0,0.0,0.0
6020,0.2,True,0.02,31,True,vs_right,w,0.0158113883008418,208,33,True,29,4,140,35,0.8787878787878788,0.453125,0.5979381443298969
6020,0.2,True,0.02,31,True,vs_left,w,0.0158113883008418,208,31,True,31,0,144,33,1.0,0.484375,0.6526315789473685
6020,0.2,True,0.02,31,True,difference,w,0.0158113883008418,208,0,False,0,0,144,64,1.0,0.0,0.0
6020,0.2,True,0.02,31,False,baseline,w,0.0080321932890249,806,0,False,0,0,742,64,1.0,0.0,0.0
6020,0.2,True,0.02,31,False,vs_right,w,0.0080321932890249,806,77,True,25,52,690,39,0.3246753246753247,0.390625,0.35460992907801414
6020,0.2,True,0.02,31,False,vs_left,w,0.0080321932890249,806,56,True,23,33,709,41,0.4107142857142857,0.359375,0.3833333333333333
6020,0.2,True,0.02,31,False,difference,w,0.0080321932890249,806,2,False,0,2,740,64,0.0,0.0,
6020,0.2,False,0.004,86,True,baseline,w,0.0037796447300922,3528,2,False,0,2,2462,1064,0.0,0.0,
6020,0.2,False,0.004,86,True,vs_right,w,0.0037796447300922,3528,478,True,444,34,2430,620,0.9288702928870293,0.41729323308270677,0.575875486381323
6020,0.2,False,0.004,86,True,vs_left,w,0.0037796447300922,3528,463,True,450,13,2451,614,0.9719222462203023,0.42293233082706766,0.5893909626719057
6020,0.2,False,0.004,86,True,difference,w,0.0037796447300922,3528,22,False,14,8,2456,1050,0.6363636363636364,0.013157894736842105,0.025782688766114174
6020,0.2,False,0.004,86,False,baseline,w,0.0021566554640687,10836,6,False,0,6,9766,1064,0.0,0.0,
6020,0.2,False,0.004,86,False,vs_right,w,0.0021566554640687,10836,950,True,404,546,9226,660,0.42526315789473684,0.37969924812030076,0.4011916583912612
6020,0.2,False,0.004,86,False,vs_left,w,0.0021566554640687,10836,973,True,408,565,9207,656,0.4193216855087359,0.38345864661654133,0.4005891016200294
6020,0.2,False,0.004,86,False,difference,w,0.0021566554640687,10836,38,False,8,30,9742,1056,0.21052631578947367,0.007518796992481203,0.014519056261343012
6020,0.2,False,0.004,64,True,baseline,w,0.0047140452079103,2268,4,False,0,4,1580,684,0.0,0.0,
6020,0.2,False,0.004,64,True,vs_right,w,0.0047140452079103,2268,368,True,339,29,1555,345,0.9211956521739131,0.4956140350877193,0.6444866920152091
6020,0.2,False,0.004,64,True,vs_left,w,0.0047140452079103,2268,330,True,321,9,1575,363,0.9727272727272728,0.4692982456140351,0.6331360946745563
6020,0.2,False,0.004,64,True,difference,w,0.0047140452079103,2268,12,False,10,2,1582,674,0.8333333333333334,0.014619883040935672,0.028735632183908046
6020,0.2,False,0.004,64,False,baseline,w,0.0025,8064,6,False,0,6,7374,684,0.0,0.0,
6020,0.2,False,0.004,64,False,vs_right,w,0.0025,8064,755,True,309,446,6934,375,0.40927152317880794,0.4517543859649123,0.42946490618485056
6020,0.2,False,0.004,64,False,vs_left,w,0.0025,8064,749,True,293,456,6924,391,0.39118825100133514,0.4283625730994152,0.4089323098394976
6020,0.2,False,0.004,64,False,difference,w,0.0025,8064,28,False,7,21,7359,677,0.25,0.01023391812865497,0.019662921348314606
6020,0.2,False,0.004,31,True,baseline,w,0.0070710678118654,1008,2,False,0,2,702,304,0.0,0.0,
6020,0.2,False,0.004,31,True,vs_right,w,0.0070710678118654,1008,169,True,151,18,686,153,0.893491124260355,0.4967105263157895,0.638477801268499
6020,0.2,False,0.004,31,True,vs_left,w,0.0070710678118654,1008,150,True,142,8,696,162,0.9466666666666667,0.46710526315789475,0.6255506607929515
6020,0.2,False,0.004,31,True,difference,w,0.0070710678118654,1008,7,False,5,2,702,299,0.7142857142857143,0.01644736842105263,0.03215434083601286
6020,0.2,False,0.004,31,False,baseline,w,0.0035921060405354,3906,7,False,0,7,3595,304,0.0,0.0,
6020,0.2,False,0.004,31,False,vs_right,w,0.0035921060405354,3906,397,True,140,257,3345,164,0.3526448362720403,0.4605263157894737,0.3994293865905849
6020,0.2,False,0.004,31,False,vs_left,w,0.0035921060405354,3906,397,True,134,263,3339,170,0.33753148614609574,0.4407894736842105,0.38231098430813126
6020,0.2,False,0.004,31,False,difference,w,0.0035921060405354,3906,22,False,4,18,3584,300,0.18181818181818182,0.013157894736842105,0.024539877300613498
6020,0.2,False,0.012,86,True,baseline,w,0.0065995459668556,1176,0,False,0,0,840,336,1.0,0.0,0.0
6020,0.2,False,0.012,86,True,vs_right,w,0.0065995459668556,1176,169,True,155,14,826,181,0.9171597633136095,0.46130952380952384,0.613861386138614
6020,0.2,False,0.012,86,True,vs_left,w,0.0065995459668556,1176,156,True,155,1,839,181,0.9935897435897436,0.46130952380952384,0.6300813008130082
6020,0.2,False,0.012,86,True,difference,w,0.0065995459668556,1176,4,False,4,0,840,332,1.0,0.011904761904761904,0.023529411764705882
6020,0.2,False,0.012,86,False,baseline,w,0.0037656837841065,3612,0,False,0,0,3276,336,1.0,0.0,0.0
6020,0.2,False,0.012,86,False,vs_right,w,0.0037656837841065,3612,370,True,150,220,3056,186,0.40540540540540543,0.44642857142857145,0.424929178470255
6020,0.2,False,0.012,86,False,vs_left,w,0.0037656837841065,3612,346,True,142,204,3072,194,0.41040462427745666,0.4226190476190476,0.4164222873900293
6020,0.2,False,0.012,86,False,difference,w,0.0037656837841065,3612,11,False,2,9,3267,334,0.18181818181818182,0.005952380952380952,0.011527377521613832
